sec,EEG
0.550,-14.8254
0.555,-16.7053
0.560,-16.4185
0.565,-15.7715
0.570,-15.7837
0.575,-15.625
0.580,-15.1672
0.585,-16.7908
0.590,-18.7317
0.595,-15.0574
0.600,-10.9802
0.605,-10.9741
0.610,-13.5071
0.615,-16.1133
0.620,-14.0747
0.625,-10.5896
0.630,-8.11157
0.635,-8.94775
0.640,-12.323
0.645,-13.9282
0.650,-13.623
0.655,-13.031
0.660,-12.4207
0.665,-12.1765
0.670,-12.4634
0.675,-11.261
0.680,-10.2173
0.685,-8.52661
0.690,-7.37305
0.695,-9.44214
0.700,-12.2986
0.705,-10.8887
0.710,-7.45239
0.715,-7.94678
0.720,-9.25293
0.725,-10.8337
0.730,-11.1206
0.735,-10.3821
0.740,-9.70459
0.745,-10.437
0.750,-11.1877
0.755,-11.0413
0.760,-11.5417
0.765,-13.092
0.770,-13.9893
0.775,-12.1216
0.780,-10.6689
0.785,-10.5469
0.790,-13.8733
0.795,-14.4409
0.800,-11.9202
0.805,-9.08203
0.810,-8.72192
0.815,-9.8999
0.820,-11.4563
0.825,-12.1521
0.830,-12.5183
0.835,-12.7869
0.840,-14.0198
0.845,-15.7837
0.850,-14.5813
0.855,-13.4705
0.860,-13.5132
0.865,-14.1296
0.870,-15.2466
0.875,-11.908
0.880,-8.5022
0.885,-6.29883
0.890,-6.73218
0.895,-10.199
0.900,-14.2944
0.905,-15.2527
0.910,-13.8611
0.915,-12.1094
0.920,-11.2549
0.925,-11.4624
0.930,-15.3442
0.935,-16.5955
0.940,-14.093
0.945,-11.0413
0.950,-8.46558
0.955,-8.95996
0.960,-11.1877
0.965,-11.5112
0.970,-10.0891
0.975,-9.68018
0.980,-10.5835
0.985,-11.969
0.990,-12.6648
0.995,-14.093
1.000,-14.4714
1.005,-14.6484
1.010,-12.4573
1.015,-8.99658
1.020,-9.19189
1.025,-10.6506
1.030,-11.2854
1.035,-10.8398
1.040,-9.729
1.045,-9.13086
1.050,-10.907
1.055,-9.63135
1.060,-7.2998
1.065,-5.31616
1.070,-3.38745
1.075,-3.49121
1.080,-6.06079
1.085,-7.25708
1.090,-6.32935
1.095,-7.96509
1.100,-7.03735
1.105,-4.96826
1.110,-4.45557
1.115,-5.99365
1.120,-8.64868
1.125,-10.4675
1.130,-11.145
1.135,-10.6018
1.140,-7.79419
1.145,-7.20215
1.150,-8.74023
1.155,-12.2559
1.160,-13.7085
1.165,-11.5723
1.170,-8.03833
1.175,-11.0046
1.180,-12.0972
1.185,-10.6567
1.190,-10.1685
1.195,-6.71997
1.200,-5.7312
1.205,-12.6404
1.210,-19.1772
1.215,-18.1946
1.220,-20.1111
1.225,-16.748
1.230,-10.3088
1.235,-9.16748
1.240,-10.7849
1.245,-11.5295
1.250,-14.0198
1.255,-16.1804
1.260,-13.7268
1.265,-11.7493
1.270,-11.2244
1.275,-8.03833
1.280,-6.21948
1.285,-8.66699
1.290,-10.4736
1.295,-10.26
1.300,-9.14307
1.305,-8.70972
1.310,-7.34253
1.315,-4.8645
1.320,-3.42407
1.325,-3.86353
1.330,-5.28564
1.335,-9.40552
1.340,-9.25293
1.345,-8.27026
1.350,-9.43604
1.355,-12.0728
1.360,-13.6292
1.365,-14.6057
1.370,-13.5986
1.375,-12.3169
1.380,-10.7727
1.385,-9.49707
1.390,-8.31299
1.395,-8.14819
1.400,-11.4014
1.405,-14.3188
1.410,-15.2771
1.415,-16.6138
1.420,-20.1416
1.425,-17.9688
1.430,-13.9832
1.435,-12.5488
1.440,-10.1563
1.445,-9.60693
1.450,-10.6384
1.455,-11.4319
1.460,-13.8672
1.465,-13.0737
1.470,-10.9863
1.475,-11.2915
1.480,-8.94775
1.485,-6.45142
1.490,-9.17969
1.495,-13.2385
1.500,-11.3586
1.505,-8.6853
1.510,-7.18994
1.515,-4.99878
1.520,-5.43213
1.525,-8.70361
1.530,-13.7878
1.535,-13.8489
1.540,-7.94067
1.545,-6.073
1.550,-7.05566
1.555,-7.9834
1.560,-11.2915
1.565,-14.2456
1.570,-13.4155
1.575,-9.552
1.580,-12.9822
1.585,-14.9109
1.590,-11.5417
1.595,-9.53369
1.600,-8.95386
1.605,-8.98438
1.610,-10.8887
1.615,-12.3962
1.620,-13.8
1.625,-15.9241
1.630,-12.5305
1.635,-9.87549
1.640,-10.498
1.645,-10.498
1.650,-12.9089
1.655,-17.9138
1.660,-18.1824
1.665,-14.6545
1.670,-15.686
1.675,-13.6047
1.680,-9.91211
1.685,-15.0879
1.690,-17.2607
1.695,-16.4001
1.700,-14.4958
1.705,-13.7512
1.710,-16.7542
1.715,-18.634
1.720,-20.0684
1.725,-18.5974
1.730,-17.9382
1.735,-17.0044
1.740,-15.8386
1.745,-15.6921
1.750,-14.2212
1.755,-12.1704
1.760,-13.0249
1.765,-16.2292
1.770,-16.7297
1.775,-15.9058
1.780,-17.4988
1.785,-18.8843
1.790,-18.0359
1.795,-18.0054
1.800,-17.3584
1.805,-14.4592
1.810,-13.1104
1.815,-15.4785
1.820,-18.158
1.825,-18.7805
1.830,-16.9189
1.835,-17.3706
1.840,-19.9097
1.845,-17.6941
1.850,-15.3564
1.855,-15.8142
1.860,-15.6616
1.865,-17.0898
1.870,-18.219
1.875,-18.9514
1.880,-17.6697
1.885,-16.6321
1.890,-16.3269
1.895,-14.563
1.900,-16.272
1.905,-17.3523
1.910,-16.5955
1.915,-16.4551
1.920,-16.0706
1.925,-14.624
1.930,-14.856
1.935,-14.1907
1.940,-11.5417
1.945,-10.3699
1.950,-11.2061
1.955,-13.6597
1.960,-15.3015
1.965,-15.4419
1.970,-13.0981
1.975,-9.27734
1.980,-7.87964
1.985,-11.5967
1.990,-16.4795
1.995,-20.4407
2.000,-20.5872
2.005,-15.8386
2.010,-10.9985
2.015,-8.55103
2.020,-8.45337
2.025,-7.94678
2.030,-7.18384
2.035,-8.98438
2.040,-8.90503
2.045,-9.21021
2.050,-13.0005
2.055,-13.5742
2.060,-14.3372
2.065,-18.0115
2.070,-19.6594
2.075,-14.624
2.080,-9.10034
2.085,-8.23975
2.090,-8.96606
2.095,-13.2813
2.100,-17.3523
2.105,-16.2415
2.110,-13.0676
2.115,-11.9202
2.120,-10.0525
2.125,-10.553
2.130,-13.0371
2.135,-12.6038
2.140,-13.0493
2.145,-14.2517
2.150,-13.4277
2.155,-7.14722
2.160,-4.62036
2.165,-6.38428
2.170,-7.2937
2.175,-9.2041
2.180,-9.60693
2.185,-9.24683
2.190,-7.55615
2.195,-8.71582
2.200,-9.55811
2.205,-9.64355
2.210,-10.0342
2.215,-11.4136
2.220,-11.8042
2.225,-9.51538
2.230,-9.35059
2.235,-10.8643
2.240,-11.1816
2.245,-8.94165
2.250,-7.76978
2.255,-6.9519
2.260,-6.62231
2.265,-10.614
2.270,-13.7939
2.275,-14.2273
2.280,-15.0757
2.285,-12.7014
2.290,-7.55005
2.295,-3.35083
2.300,-1.80054
2.305,-4.54102
2.310,-8.02002
2.315,-9.51538
2.320,-9.46045
2.325,-7.87964
2.330,-7.2937
2.335,-10.3149
2.340,-9.86328
2.345,-6.21948
2.350,-5.60303
2.355,-11.0535
2.360,-13.7817
2.365,-13.8733
2.370,-8.61816
2.375,-6.97632
2.380,-10.2417
2.385,-13.1042
2.390,-15.6921
2.395,-13.3728
2.400,-8.08716
2.405,-10.2539
2.410,-13.5193
2.415,-12.3718
2.420,-10.0708
2.425,-8.04443
2.430,-6.82373
2.435,-7.54395
2.440,-7.78198
2.445,-6.52466
2.450,-5.39551
2.455,-6.22559
2.460,-7.99561
2.465,-10.6323
2.470,-12.6953
2.475,-14.5935
2.480,-14.9414
2.485,-9.03931
2.490,-4.90112
2.495,-3.84521
2.500,-4.37622
2.505,-5.23682
2.510,-7.51343
2.515,-8.75854
2.520,-8.6853
2.525,-8.36182
2.530,-7.48901
2.535,-7.35474
2.540,-8.11157
2.545,-10.3577
2.550,-10.0586
2.555,-7.45239
2.560,-5.34058
2.565,-6.83594
2.570,-10.3882
2.575,-12.7075
2.580,-10.5164
2.585,-6.61621
2.590,-3.10669
2.595,-3.9856
2.600,-7.86743
2.605,-10.9985
2.610,-11.6028
2.615,-11.8164
2.620,-13.8977
2.625,-16.6138
2.630,-16.6748
2.635,-14.4836
2.640,-11.7432
2.645,-10.3821
2.650,-10.9314
2.655,-11.7981
2.660,-11.0413
2.665,-10.6018
2.670,-11.1084
2.675,-11.9751
2.680,-12.6709
2.685,-12.9333
2.690,-12.3413
2.695,-12.2559
2.700,-13.5437
2.705,-13.5803
2.710,-12.8967
2.715,-11.8042
2.720,-11.499
2.725,-11.9873
2.730,-11.2793
2.735,-11.2366
2.740,-11.2061
2.745,-11.8103
2.750,-14.0259
2.755,-16.2781
2.760,-16.3818
2.765,-18.3655
2.770,-15.9058
2.775,-10.6445
2.780,-8.81348
2.785,-9.11865
2.790,-10.73
2.795,-13.5559
2.800,-14.5386
2.805,-13.8367
2.810,-14.1541
2.815,-14.6301
2.820,-14.6545
2.825,-9.83887
2.830,-6.11572
2.835,-6.81152
2.840,-11.5784
2.845,-17.0593
2.850,-19.2749
2.855,-18.9453
2.860,-15.8569
2.865,-12.9028
2.870,-12.0361
2.875,-14.1174
2.880,-14.0808
2.885,-14.6301
2.890,-14.1846
2.895,-7.59888
2.900,-1.47705
2.905,-3.46069
2.910,-7.95288
2.915,-10.1807
2.920,-11.8713
2.925,-10.0769
2.930,-10.5774
2.935,-12.8174
2.940,-13.0798
2.945,-12.7014
2.950,-7.91626
2.955,-6.17676
2.960,-6.21338
2.965,-6.09131
2.970,-8.18481
2.975,-9.47876
2.980,-12.6465
2.985,-13.4644
2.990,-7.40967
2.995,-4.74243
3.000,-4.04663
3.005,-1.53809
3.010,-2.55127
3.015,-5.94482
3.020,-8.1604
3.025,-13.1104
3.030,-16.1926
3.035,-11.4685
3.040,-6.85425
3.045,-4.27246
3.050,-5.3833
3.055,-8.64868
3.060,-8.6853
3.065,-5.71899
3.070,-5.93872
3.075,-7.89795
3.080,-9.08203
3.085,-7.70264
3.090,-6.33545
3.095,-6.05469
3.100,-6.39648
3.105,-7.48901
3.110,-9.28345
3.115,-8.00171
3.120,-7.88574
3.125,-7.1167
3.130,-9.13086
3.135,-7.6355
3.140,-9.08203
3.145,-12.0789
3.150,-13.0005
3.155,-14.7766
3.160,-13.7085
3.165,-12.1582
3.170,-10.8459
3.175,-9.97314
3.180,-10.6201
3.185,-10.5164
3.190,-9.552
3.195,-9.82666
3.200,-12.5244
3.205,-12.323
3.210,-8.61206
3.215,-7.45239
3.220,-8.05664
3.225,-9.61914
3.230,-12.323
3.235,-13.208
3.240,-12.1338
3.245,-12.854
3.250,-14.0259
3.255,-14.3433
3.260,-13.5681
3.265,-12.4329
3.270,-11.2854
3.275,-10.4248
3.280,-12.4573
3.285,-14.2334
3.290,-16.1072
3.295,-16.2231
3.300,-16.1621
3.305,-16.4246
3.310,-16.6016
3.315,-16.3635
3.320,-13.092
3.325,-11.2
3.330,-11.1206
3.335,-11.8103
3.340,-12.6526
3.345,-16.272
3.350,-18.9209
3.355,-17.8833
3.360,-14.9414
3.365,-10.3577
3.370,-12.5793
3.375,-19.7754
3.380,-16.1987
3.385,-9.30786
3.390,-1.31226
3.395,6.01807
3.400,5.57861
3.405,5.87769
3.410,10.1929
3.415,16.5222
3.420,24.4934
3.425,31.2805
3.430,37.9272
3.435,42.7246
3.440,45.5688
3.445,48.0469
3.450,50.9705
3.455,52.8625
3.460,52.0142
3.465,49.5605
3.470,48.9075
3.475,46.9116
3.480,45.2942
3.485,43.5303
3.490,43.2007
3.495,38.9648
3.500,39.3005
3.505,42.5415
3.510,43.6401
3.515,43.7988
3.520,44.4946
3.525,43.7805
3.530,44.1223
3.535,45.5627
3.540,44.1467
3.545,39.4165
3.550,36.0046
3.555,35.4065
3.560,37.1887
3.565,38.5315
3.570,39.0625
3.575,37.8052
3.580,34.9915
3.585,33.2458
3.590,38.9771
3.595,41.8579
3.600,39.1174
3.605,33.6243
3.610,30.0964
3.615,28.5583
3.620,27.3804
3.625,28.3691
3.630,24.2371
3.635,19.0613
3.640,16.9006
3.645,16.449
3.650,12.8235
3.655,13.2751
3.660,16.3818
3.665,15.8325
3.670,11.9019
3.675,13.4583
3.680,16.0156
3.685,19.5923
3.690,20.0317
3.695,19.458
3.700,14.563
3.705,12.146
3.710,13.5315
3.715,13.3057
3.720,9.90601
3.725,8.60596
3.730,10.4004
3.735,12.4146
3.740,10.9314
3.745,8.30078
3.750,5.28564
3.755,3.25928
3.760,2.41699
3.765,1.58081
3.770,2.05688
3.775,2.6062
3.780,5.93262
3.785,7.22656
3.790,5.65796
3.795,3.85742
3.800,2.37427
3.805,2.33154
3.810,1.30005
3.815,-2.20947
3.820,-6.00586
3.825,-5.32837
3.830,-2.86255
3.835,-0.36621
3.840,0.762939
3.845,0.524902
3.850,-1.15356
3.855,-1.71509
3.860,-1.40381
3.865,-3.57056
3.870,-5.54199
3.875,-6.70776
3.880,-7.13501
3.885,-7.97119
3.890,-7.94067
3.895,-9.23462
3.900,-9.10645
3.905,-10.4248
3.910,-11.9751
3.915,-12.1094
3.920,-13.2996
3.925,-11.5662
3.930,-8.88062
3.935,-6.74438
3.940,-7.20825
3.945,-9.97925
3.950,-11.4502
3.955,-11.7615
3.960,-10.8887
3.965,-11.0291
3.970,-15.1855
3.975,-17.3157
3.980,-16.864
3.985,-16.4124
3.990,-17.2668
3.995,-19.3298
4.000,-20.3735
4.005,-16.9861
4.010,-14.3555
4.015,-14.6606
4.020,-15.7471
4.025,-15.5823
4.030,-15.0269
4.035,-14.1296
4.040,-14.5874
4.045,-14.3311
4.050,-14.6851
4.055,-19.7449
4.060,-21.7224
4.065,-19.7876
4.070,-14.4653
4.075,-8.42285
4.080,-8.04443
4.085,-11.6455
4.090,-17.4072
4.095,-17.5476
4.100,-10.4919
4.105,-12.3352
4.110,-16.51
4.115,-15.5273
4.120,-15.8325
4.125,-14.8743
4.130,-11.676
4.135,-11.8713
4.140,-12.7869
4.145,-11.7859
4.150,-11.8958
4.155,-15.6494
4.160,-20.4346
4.165,-19.2139
4.170,-15.8813
4.175,-12.677
4.180,-11.6821
4.185,-14.2639
4.190,-17.4622
4.195,-16.6138
4.200,-15.5029
4.205,-12.97
4.210,-11.4014
4.215,-9.86938
4.220,-9.93042
4.225,-12.1643
4.230,-13.5864
4.235,-14.5142
4.240,-14.978
4.245,-12.9883
4.250,-11.7432
4.255,-10.6506
4.260,-14.032
4.265,-19.4519
4.270,-17.981
4.275,-14.5142
4.280,-11.9629
4.285,-9.27124
4.290,-8.87451
4.295,-9.41772
4.300,-9.92432
4.305,-11.3831
4.310,-11.5173
4.315,-12.8479
4.320,-12.6038
4.325,-11.2915
4.330,-14.502
4.335,-16.9861
4.340,-13.6353
4.345,-11.5967
4.350,-9.53369
4.355,-8.47778
4.360,-9.71069
4.365,-10.7849
4.370,-10.0769
4.375,-9.17969
4.380,-9.12476
4.385,-9.96094
4.390,-12.1704
4.395,-13.031
4.400,-13.0371
4.405,-11.7554
4.410,-11.1755
4.415,-10.7605
4.420,-9.95483
4.425,-8.94775
4.430,-7.35474
4.435,-8.80127
4.440,-11.3525
4.445,-12.8662
4.450,-13.5864
4.455,-11.2732
4.460,-10.4309
4.465,-11.3525
4.470,-9.35669
4.475,-6.86035
4.480,-3.32642
4.485,-1.53809
4.490,-2.14844
4.495,-4.1748
4.500,-5.40771
4.505,-3.90625
4.510,-2.92358
4.515,-2.19727
4.520,-2.52686
4.525,-3.52783
4.530,-3.14331
4.535,-3.69873
4.540,-5.06592
4.545,-5.92651
4.550,-6.89697
4.555,-8.13599
4.560,-2.97241
4.565,2.89307
4.570,3.83301
4.575,1.42822
4.580,-2.96631
4.585,-5.82886
4.590,-4.20532
4.595,-1.32446
4.600,-0.50659
4.605,-2.6123
4.610,-4.3335
4.615,-3.88184
4.620,-2.97241
4.625,-1.20239
4.630,0.201416
4.635,1.97754
4.640,2.67334
4.645,1.87378
4.650,0.372314
4.655,-1.05591
4.660,-2.35596
4.665,-2.00806
4.670,0.634766
4.675,3.2959
4.680,4.37012
4.685,4.96216
4.690,3.8208
4.695,2.56348
4.700,3.125
4.705,3.04565
4.710,1.51978
4.715,0.88501
4.720,1.06201
4.725,3.23486
4.730,5.01709
4.735,3.25928
4.740,0.872803
4.745,0.018311
4.750,-0.28076
4.755,-0.76904
4.760,-0.92163
4.765,-1.5625
4.770,-1.37329
4.775,1.5686
4.780,1.61743
4.785,-1.24512
4.790,-0.43945
4.795,3.71094
4.800,7.28149
4.805,7.74536
4.810,3.40576
4.815,0.445557
4.820,-1.75781
4.825,1.16577
4.830,4.23584
4.835,4.99878
4.840,3.87573
4.845,3.85132
4.850,2.82593
4.855,1.44653
4.860,2.97241
4.865,1.93481
4.870,-2.29492
4.875,-8.43506
4.880,-7.51953
4.885,-3.02734
4.890,0.634766
4.895,4.3457
4.900,2.38037
4.905,-1.85547
4.910,-4.49829
4.915,-5.15137
4.920,-6.19507
4.925,-7.75757
4.930,-6.20117
4.935,-4.22974
4.940,-1.87378
4.945,-1.2146
4.950,-4.75464
4.955,-7.05566
4.960,-8.99048
4.965,-10.8093
4.970,-7.2876
4.975,-2.47803
4.980,-0.89722
4.985,-0.30518
4.990,-0.79956
4.995,-1.70288
5.000,-3.77197
5.005,-4.00391
5.010,-4.54712
5.015,-8.52051
5.020,-7.92236
5.025,-4.80347
5.030,-4.3457
5.035,-5.15747
5.040,-6.72607
5.045,-7.83691
5.050,-7.97119
5.055,-7.6355
5.060,-4.44946
5.065,-2.9541
5.070,-1.23291
5.075,-0.46387
5.080,-1.09253
5.085,-2.63672
5.090,-2.97241
5.095,-3.36914
5.100,-3.85132
5.105,-4.03442
5.110,-4.11377
5.115,-4.8645
5.120,-5.35889
5.125,-5.2002
5.130,-4.44946
5.135,-2.771
5.140,-3.14331
5.145,-4.35181
5.150,-6.18286
5.155,-6.35376
5.160,-3.88184
5.165,-2.27661
5.170,-1.72729
5.175,-3.11279
5.180,-4.29077
5.185,-4.99878
5.190,-4.49829
5.195,-3.83911
5.200,-4.21753
5.205,-4.08325
5.210,-3.11279
5.215,-2.36816
5.220,-1.37939
5.225,-0.98267
5.230,-1.20239
5.235,-1.18408
5.240,-0.12817
5.245,0.427246
5.250,0.683594
5.255,-0.10986
5.260,-0.98267
5.265,-1.3855
5.270,-1.96533
5.275,-2.09961
5.280,-0.61646
5.285,0.146484
5.290,1.00708
5.295,0.848389
5.300,0.463867
5.305,-0.65308
5.310,-1.67236
5.315,-0.71411
5.320,0.976563
5.325,3.08228
5.330,3.56445
5.335,2.75879
5.340,0.701904
5.345,-0.21973
5.350,0.585938
5.355,2.39258
5.360,2.92969
5.365,1.78833
5.370,0.756836
5.375,-1.07422
5.380,-2.76489
5.385,-0.97656
5.390,1.53809
5.395,3.38135
5.400,4.5166
5.405,4.15649
5.410,3.21045
5.415,3.35693
5.420,4.31519
5.425,5.18188
5.430,4.87061
5.435,3.90015
5.440,1.94092
5.445,1.76392
5.450,4.26025
5.455,6.04248
5.460,3.31421
5.465,0.769043
5.470,2.20947
5.475,4.70581
5.480,7.4585
5.485,8.12378
5.490,2.98462
5.495,-0.93384
5.500,0.90332
5.505,3.66211
5.510,3.96729
5.515,2.85034
5.520,2.37427
5.525,2.04468
5.530,2.10571
5.535,2.67944
5.540,4.42505
5.545,4.94995
5.550,3.03345
5.555,2.40479
5.560,0.872803
5.565,1.61133
5.570,3.55225
5.575,1.92261
5.580,-0.12207
5.585,-1.11694
5.590,-0.82398
5.595,0.750732
5.600,1.17798
5.605,-0.32349
5.610,0.183105
5.615,1.67847
5.620,1.74561
5.625,1.25732
5.630,0.32959
5.635,0
5.640,0.274658
5.645,0.512695
5.650,0.018311
5.655,-0.75073
5.660,-1.26343
5.665,-1.57471
5.670,-0.19531
5.675,-2.69165
5.680,-5.7373
5.685,-5.85327
5.690,-5.70068
5.695,-3.44238
5.700,-0.97656
5.705,-1.32446
5.710,-2.09961
5.715,-2.12402
5.720,-2.72827
5.725,-4.37012
5.730,-3.87573
5.735,-3.22266
5.740,-1.69067
5.745,-1.43433
5.750,-2.69775
5.755,-3.52173
5.760,-3.6377
5.765,-3.32642
5.770,-4.49219
5.775,-7.36694
5.780,-8.09326
5.785,-6.22559
5.790,-3.94897
5.795,-2.948
5.800,-3.07617
5.805,-3.50952
5.810,-3.43018
5.815,-3.34473
5.820,-3.94287
5.825,-4.87061
5.830,-3.86963
5.835,-1.00708
5.840,-0.72022
5.845,-2.2583
5.850,-4.11987
5.855,-5.2002
5.860,-4.27856
5.865,-3.35693
5.870,-4.49829
5.875,-5.63965
5.880,-6.14624
5.885,-7.33032
5.890,-7.2876
5.895,-6.18286
5.900,-5.29785
5.905,-4.3335
5.910,-4.23584
5.915,-4.61426
5.920,-4.09546
5.925,-4.27246
5.930,-3.302
5.935,-2.66113
5.940,-2.49634
5.945,-2.58179
5.950,-1.2085
5.955,-0.40283
5.960,-1.25732
5.965,-2.44751
5.970,-3.79028
5.975,-4.38843
5.980,-3.69873
5.985,-2.19116
5.990,-2.2644
5.995,-3.14941
6.000,-3.39966
6.005,-3.54614
6.010,-3.1311
6.015,-2.39868
6.020,-2.49023
6.025,-2.56958
6.030,-3.22876
6.035,-5.48706
6.040,-6.83594
6.045,-6.83594
6.050,-5.76782
6.055,-4.45557
6.060,-2.69165
6.065,-1.96533
6.070,-1.83716
6.075,-2.63672
6.080,-3.92456
6.085,-4.60205
6.090,-5.65796
6.095,-5.31006
6.100,-3.71704
6.105,-2.41089
6.110,-1.84326
6.115,-1.87988
6.120,-2.91138
6.125,-3.69263
6.130,-3.25317
6.135,-1.51367
6.140,-0.8667
6.145,-1.9104
6.150,-3.75977
6.155,-6.14014
6.160,-6.66504
6.165,-7.58667
6.170,-8.02612
6.175,-6.82983
6.180,-7.50122
6.185,-5.60913
6.190,-4.27246
6.195,-3.17383
6.200,-1.45264
6.205,-0.57373
6.210,-0.43335
6.215,-0.26856
6.220,0.427246
6.225,1.37939
6.230,2.31323
6.235,3.14941
6.240,2.92969
6.245,2.39258
6.250,0.836182
6.255,-0.83008
6.260,-0.08545
6.265,1.5564
6.270,1.7395
6.275,1.80054
6.280,0.921631
6.285,-0.83618
6.290,-2.33765
6.295,-3.10059
6.300,-4.04053
6.305,-3.33252
6.310,-1.66626
6.315,-2.52075
6.320,-3.4729
6.325,-3.34473
6.330,-0.95825
6.335,0.726318
6.340,-0.63477
6.345,-2.61841
6.350,-4.43115
6.355,-3.80249
6.360,-2.99072
6.365,-3.85132
6.370,-5.65186
6.375,-6.78711
6.380,-4.91333
6.385,-2.69165
6.390,-2.64893
6.395,-3.08838
6.400,-3.13721
6.405,-1.89819
6.410,-2.23389
6.415,-4.65088
6.420,-6.84204
6.425,-9.10034
6.430,-8.5083
6.435,-6.12183
6.440,-5.44434
6.445,-5.7373
6.450,-6.32935
6.455,-6.49414
6.460,-5.60303
6.465,-4.52881
6.470,-3.66211
6.475,-3.6377
6.480,-4.6814
6.485,-5.45654
6.490,-5.83496
6.495,-6.01807
6.500,-7.22656
6.505,-8.61816
6.510,-8.05054
6.515,-7.72705
6.520,-6.97632
6.525,-7.76367
6.530,-10.5225
6.535,-12.0972
6.540,-11.6028
6.545,-10.8215
6.550,-9.41772
6.555,-8.39844
6.560,-6.48193
6.565,-4.98047
6.570,-4.08936
6.575,-3.36914
6.580,-1.7395
6.585,-2.4353
6.590,-2.66724
6.595,-1.33667
6.600,-1.28784
6.605,-2.6001
6.610,-2.39258
6.615,-3.55835
6.620,-5.25513
6.625,-6.41479
6.630,-5.76172
6.635,-6.58569
6.640,-6.10962
6.645,-5.27954
6.650,-4.65088
6.655,-3.4729
6.660,-4.30908
6.665,-5.32227
6.670,-6.39648
6.675,-8.59375
6.680,-8.80127
6.685,-9.30176
6.690,-9.8877
6.695,-10.2844
6.700,-9.63135
6.705,-8.22754
6.710,-6.92749
6.715,-6.26831
6.720,-6.9397
6.725,-11.322
6.730,-12.1155
6.735,-10.1929
6.740,-7.83081
6.745,-5.40771
6.750,-6.27441
6.755,-8.5083
6.760,-8.6853
6.765,-6.61621
6.770,-5.25513
6.775,-5.0354
6.780,-5.5542
6.785,-4.70581
6.790,-4.47998
6.795,-4.87061
6.800,-1.62964
6.805,1.58691
6.810,2.71606
6.815,-0.94605
6.820,-3.50952
6.825,-3.40576
6.830,-0.26856
6.835,3.71704
6.840,5.01709
6.845,4.76074
6.850,7.94067
6.855,13.1409
6.860,16.8762
6.865,21.7529
6.870,26.6663
6.875,30.1025
6.880,30.6763
6.885,30.4382
6.890,28.1555
6.895,26.8799
6.900,27.6184
6.905,29.4739
6.910,33.7585
6.915,35.5896
6.920,35.5347
6.925,33.7952
6.930,32.8064
6.935,33.0933
6.940,33.1909
6.945,32.5439
6.950,28.8147
6.955,26.3977
6.960,27.7832
6.965,28.8208
6.970,27.7039
6.975,26.5076
6.980,24.0784
6.985,22.0337
6.990,20.2393
6.995,19.6716
7.000,17.1387
7.005,17.0837
7.010,18.9331
7.015,17.1143
7.020,13.1042
7.025,10.614
7.030,10.4126
7.035,10.022
7.040,9.60693
7.045,8.36792
7.050,6.65283
7.055,6.04858
7.060,6.26221
7.065,3.89404
7.070,0.915527
7.075,-1.26343
7.080,-2.81372
7.085,-4.83398
7.090,-6.26831
7.095,-6.5979
7.100,-6.28052
7.105,-6.62842
7.110,-7.1228
7.115,-6.84814
7.120,-6.03027
7.125,-5.87158
7.130,-5.28564
7.135,-4.19922
7.140,-3.27759
7.145,-2.80151
7.150,-4.69971
