sec,EEG
1.695,-11.5784
1.700,-15.918
1.705,-21.0815
1.710,-22.7844
1.715,-18.927
1.720,-15.7898
1.725,-13.6658
1.730,-11.9751
1.735,-11.2671
1.740,-11.438
1.745,-10.791
1.750,-9.93652
1.755,-9.83887
1.760,-9.77783
1.765,-9.59473
1.770,-8.94165
1.775,-8.59375
1.780,-8.36182
1.785,-7.72095
1.790,-7.88574
1.795,-6.95801
1.800,-5.51147
1.805,-4.21143
1.810,-3.05786
1.815,-3.07007
1.820,-3.18604
1.825,-3.19824
1.830,-3.21045
1.835,-1.36108
1.840,-0.06104
1.845,1.5564
1.850,1.63574
1.855,0.738525
1.860,1.55029
1.865,1.95923
1.870,2.2583
1.875,2.30713
1.880,1.51367
1.885,0.073242
1.890,-0.84229
1.895,-1.31226
1.900,-0.40894
1.905,0.396729
1.910,1.30615
1.915,2.91748
1.920,3.86353
1.925,4.21143
1.930,4.48608
1.935,2.80151
1.940,0.67749
1.945,-0.10376
1.950,0.140381
1.955,0.665283
1.960,0.250244
1.965,-1.62354
1.970,-3.75977
1.975,-4.44336
1.980,-3.61938
1.985,-1.30615
1.990,0.213623
1.995,-0.21973
2.000,-1.5564
2.005,-2.6001
2.010,-3.62549
2.015,-3.33252
2.020,-3.00293
2.025,-3.2959
2.030,-3.58887
2.035,-2.81372
2.040,-2.35596
2.045,-1.86768
2.050,-2.03247
2.055,-3.07617
2.060,-5.09033
2.065,-6.34155
2.070,-5.18799
2.075,-3.78418
2.080,-3.49731
2.085,-4.13818
2.090,-4.93774
2.095,-5.60913
2.100,-5.79834
2.105,-6.44531
2.110,-6.86646
2.115,-7.2876
2.120,-6.73828
2.125,-7.19604
2.130,-11.1816
2.135,-9.22241
2.140,-3.60107
2.145,0.32959
2.150,2.85034
2.155,2.50244
2.160,1.49536
2.165,1.89819
2.170,2.64893
2.175,2.33765
2.180,1.68457
2.185,2.59399
2.190,3.05176
2.195,1.50146
2.200,-0.18921
2.205,-0.59204
2.210,0.836182
2.215,1.62354
2.220,0.463867
2.225,-0.98877
2.230,-2.01416
2.235,-3.23486
2.240,-3.41187
2.245,-2.79541
2.250,-2.22778
2.255,-2.22168
2.260,-4.14429
2.265,-5.40161
2.270,-5.52979
2.275,-5.2124
2.280,-5.59082
2.285,-6.37817
2.290,-7.60498
2.295,-8.29468
2.300,-7.97119
2.305,-7.06177
2.310,-6.20728
2.315,-6.29883
2.320,-6.90308
2.325,-7.6355
2.330,-7.73315
2.335,-7.70874
2.340,-8.54492
2.345,-13.4216
2.350,-11.0474
2.355,-3.24097
2.360,0.256348
2.365,0.378418
2.370,-3.2959
2.375,-4.75464
2.380,-3.74146
2.385,-2.46582
2.390,-3.23486
2.395,-5.81665
2.400,-5.65186
2.405,-2.47192
2.410,-1.26343
2.415,-3.302
2.420,-4.22974
2.425,-3.16772
2.430,-2.6123
2.435,-3.97949
2.440,-4.58984
2.445,-3.75977
2.450,-2.0874
2.455,-0.57373
2.460,-0.48218
2.465,-0.90942
2.470,-1.3855
2.475,-0.91553
2.480,-1.22681
2.485,-1.84326
2.490,-2.02026
2.495,-1.69067
2.500,-1.57471
2.505,-1.2085
2.510,-1.17798
2.515,-2.06909
2.520,-2.79541
2.525,-2.99683
2.530,-3.79639
2.535,-4.42505
2.540,-4.92554
2.545,-4.49829
2.550,-4.27856
2.555,-3.69873
2.560,-3.52173
2.565,-3.96118
2.570,-5.56641
2.575,-6.27441
2.580,-7.53174
2.585,-9.33838
2.590,-10.4858
2.595,-11.2854
2.600,-11.322
2.605,-11.676
2.610,-11.3159
2.615,-11.0535
2.620,-11.853
2.625,-12.5671
2.630,-11.6089
2.635,-10.2112
2.640,-9.47266
2.645,-9.29565
2.650,-11.145
2.655,-12.2559
2.660,-10.6567
2.665,-8.21533
2.670,-8.04443
2.675,-10.2051
2.680,-12.2375
2.685,-13.739
2.690,-13.1042
2.695,-11.3708
2.700,-11.1084
2.705,-11.2488
2.710,-10.8032
2.715,-10.8643
2.720,-10.2966
2.725,-9.68628
2.730,-11.1511
2.735,-13.916
2.740,-15.6372
2.745,-16.571
2.750,-16.3452
2.755,-16.6992
2.760,-17.8345
2.765,-17.6819
2.770,-16.0461
2.775,-14.3494
2.780,-12.8418
2.785,-11.9019
2.790,-11.4197
2.795,-10.2905
2.800,-9.64966
2.805,-9.39941
2.810,-9.35669
2.815,-9.198
2.820,-9.53369
2.825,-10.1868
2.830,-10.3394
2.835,-11.0962
2.840,-11.7004
2.845,-12.6282
2.850,-13.1714
2.855,-11.2427
2.860,-8.95996
2.865,-8.43506
2.870,-9.04541
2.875,-10.8215
2.880,-12.2742
2.885,-12.6709
2.890,-12.1826
2.895,-12.0605
2.900,-12.3169
2.905,-13.0371
2.910,-14.3921
2.915,-15.3992
2.920,-15.7043
2.925,-16.0034
2.930,-15.7715
2.935,-14.801
2.940,-13.623
2.945,-13.8428
2.950,-14.5386
2.955,-14.8682
2.960,-13.7146
2.965,-11.4441
2.970,-9.26514
2.975,-9.92432
2.980,-12.0361
2.985,-13.4399
2.990,-13.8428
2.995,-13.4094
3.000,-11.5479
3.005,-9.94873
3.010,-9.91211
3.015,-10.9375
3.020,-12.2314
3.025,-13.5437
3.030,-13.1409
3.035,-13.385
3.040,-14.7461
3.045,-16.2781
3.050,-18.1396
3.055,-18.9331
3.060,-18.6646
3.065,-18.2495
3.070,-17.8772
3.075,-17.6514
3.080,-18.0603
3.085,-18.9758
3.090,-19.3542
3.095,-19.7449
3.100,-20.0623
3.105,-20.0989
3.110,-19.5374
3.115,-18.2617
3.120,-17.3462
3.125,-17.981
3.130,-18.2617
3.135,-16.6077
3.140,-15.3809
3.145,-15.3259
3.150,-17.4011
3.155,-19.7083
3.160,-19.1528
3.165,-16.333
3.170,-14.679
3.175,-11.9141
3.180,-12.0972
3.185,-15.6067
3.190,-20.8313
3.195,-28.4912
3.200,-35.3516
3.205,-40.2527
3.210,-44.2627
3.215,-49.3713
3.220,-54.5959
3.225,-58.2886
3.230,-59.8022
3.235,-62.4451
3.240,-66.3452
3.245,-70.9351
3.250,-73.822
3.255,-73.3459
3.260,-69.5984
3.265,-67.0044
3.270,-65.0635
3.275,-64.3677
3.280,-63.8
3.285,-61.5784
3.290,-58.4961
3.295,-57.2998
3.300,-57.5256
3.305,-56.3721
3.310,-53.4241
3.315,-51.4038
3.320,-50.0916
3.325,-50.3784
3.330,-51.3672
3.335,-50.0732
3.340,-47.0886
3.345,-45.6482
3.350,-45.2026
3.355,-42.5964
3.360,-39.5081
3.365,-38.3362
3.370,-37.5427
3.375,-37.3108
3.380,-37.1033
3.385,-36.145
3.390,-34.7168
3.395,-32.4463
3.400,-31.2073
3.405,-29.718
3.410,-28.0579
3.415,-26.6663
3.420,-24.6765
3.425,-22.7539
3.430,-21.3074
3.435,-22.6074
3.440,-23.7183
3.445,-23.6877
3.450,-22.0825
3.455,-20.697
3.460,-20.105
3.465,-19.1895
3.470,-19.989
3.475,-21.283
3.480,-21.3318
3.485,-19.8181
3.490,-17.3218
3.495,-15.2222
3.500,-16.1865
3.505,-20.0623
3.510,-24.6521
3.515,-25.7751
3.520,-22.2961
3.525,-18.1641
3.530,-16.0828
3.535,-18.1213
3.540,-20.3247
3.545,-21.0205
3.550,-19.6289
3.555,-17.5232
3.560,-16.4368
3.565,-15.2161
3.570,-14.4653
3.575,-13.385
3.580,-13.4094
3.585,-13.7817
3.590,-14.0625
3.595,-14.7522
3.600,-16.7603
3.605,-18.0237
3.610,-17.511
3.615,-17.7673
3.620,-16.4551
3.625,-15.6982
3.630,-15.7898
3.635,-14.6362
3.640,-14.5996
3.645,-17.7979
3.650,-21.8323
3.655,-24.7742
3.660,-24.7864
3.665,-21.7529
3.670,-18.158
3.675,-15.5762
3.680,-14.4226
3.685,-14.7827
3.690,-15.6311
3.695,-16.156
3.700,-17.4561
3.705,-18.0603
3.710,-17.3523
3.715,-18.0847
3.720,-17.9749
3.725,-16.7297
3.730,-15.9424
3.735,-17.2363
3.740,-19.0857
3.745,-19.2566
3.750,-18.2861
3.755,-16.7114
3.760,-16.0095
3.765,-18.1458
3.770,-20.3003
3.775,-20.5811
3.780,-20.6055
3.785,-20.4407
3.790,-18.4875
3.795,-17.2852
3.800,-16.9189
3.805,-18.8599
3.810,-21.283
3.815,-20.1172
3.820,-16.8701
3.825,-15.4419
3.830,-16.1438
3.835,-17.1509
3.840,-16.2781
3.845,-14.0381
3.850,-11.1938
3.855,-10.7239
3.860,-10.9863
3.865,-9.85718
3.870,-8.52661
3.875,-7.4585
3.880,-8.64258
3.885,-9.86328
3.890,-9.79614
3.895,-9.39941
3.900,-8.58154
3.905,-9.16748
3.910,-9.92432
3.915,-10.675
3.920,-10.8765
3.925,-11.0107
3.930,-11.377
3.935,-11.5845
3.940,-11.8286
3.945,-10.8337
3.950,-9.91821
3.955,-9.75952
3.960,-9.95483
3.965,-10.5469
3.970,-10.0464
3.975,-9.8938
3.980,-8.34961
3.985,-6.50024
3.990,-6.98853
3.995,-9.79004
4.000,-11.6577
4.005,-12.3474
4.010,-12.6465
4.015,-11.6211
4.020,-12.3474
4.025,-13.3728
4.030,-14.8804
4.035,-15.1794
4.040,-14.7278
4.045,-14.8254
4.050,-15.1245
4.055,-15.5884
4.060,-15.6738
4.065,-14.8254
4.070,-12.7075
4.075,-10.6628
4.080,-10.5408
4.085,-12.0178
4.090,-14.0198
4.095,-14.8926
4.100,-17.0959
4.105,-16.4063
4.110,-12.8052
4.115,-10.2234
4.120,-10.1624
4.125,-11.8225
4.130,-15.5945
4.135,-16.2842
4.140,-13.6353
4.145,-10.5774
4.150,-10.1685
4.155,-11.554
4.160,-12.4695
4.165,-12.9639
4.170,-11.8958
4.175,-10.4065
4.180,-7.45239
4.185,-7.15942
4.190,-9.31396
4.195,-12.5
4.200,-15.271
4.205,-15.3198
4.210,-11.9873
4.215,-9.3811
4.220,-9.59473
4.225,-10.8826
4.230,-13.4033
4.235,-15.2283
4.240,-15.7227
4.245,-14.563
4.250,-13.2202
4.255,-13.5925
4.260,-14.8499
4.265,-15.2893
4.270,-15.686
4.275,-15.9424
4.280,-15.1855
4.285,-13.9526
4.290,-13.6963
4.295,-13.4033
4.300,-14.4165
4.305,-16.1926
4.310,-16.5283
4.315,-15.2222
4.320,-14.0869
4.325,-12.6099
4.330,-12.2131
4.335,-12.9517
4.340,-13.5132
4.345,-13.9648
4.350,-15.332
4.355,-16.2231
4.360,-16.5344
4.365,-17.3218
4.370,-18.0603
4.375,-16.7419
4.380,-15.5579
4.385,-17.218
4.390,-18.4937
4.395,-18.3655
4.400,-17.1448
4.405,-15.4907
4.410,-13.8245
4.415,-14.5996
4.420,-14.7095
4.425,-13.7634
4.430,-13.9832
4.435,-14.3188
4.440,-14.9414
4.445,-14.978
4.450,-14.032
4.455,-13.6597
4.460,-15.5579
4.465,-17.627
4.470,-18.988
4.475,-21.6064
4.480,-23.3643
4.485,-22.8821
4.490,-21.5759
4.495,-18.6951
4.500,-14.8804
4.505,-15.5518
4.510,-18.2678
4.515,-16.6504
4.520,-17.4622
4.525,-23.1384
4.530,-26.1414
4.535,-26.7395
4.540,-25.1892
4.545,-23.1995
4.550,-23.3643
4.555,-26.001
4.560,-26.5686
4.565,-23.4741
4.570,-20.5994
4.575,-20.4956
4.580,-22.5525
4.585,-24.1211
4.590,-24.7559
4.595,-24.6521
4.600,-24.054
4.605,-21.6736
4.610,-19.9219
4.615,-20.0317
4.620,-21.0938
4.625,-21.9604
4.630,-22.0886
4.635,-21.1914
4.640,-20.0745
4.645,-20.0073
4.650,-20.2332
4.655,-20.9778
4.660,-21.4844
4.665,-22.0886
4.670,-22.0276
4.675,-20.4956
4.680,-19.4946
4.685,-18.8782
4.690,-19.1772
4.695,-19.4275
4.700,-19.8608
4.705,-20.0684
4.710,-19.4763
4.715,-18.9758
4.720,-18.2861
4.725,-17.2119
4.730,-16.98
4.735,-17.8772
4.740,-18.6646
4.745,-18.8171
4.750,-17.6819
4.755,-16.6138
4.760,-16.6626
4.765,-17.0654
4.770,-16.6077
4.775,-17.0471
4.780,-18.3289
4.785,-19.9219
4.790,-20.2881
4.795,-19.165
4.800,-17.4683
4.805,-18.1824
4.810,-20.1294
4.815,-22.5647
4.820,-23.9014
4.825,-23.7061
4.830,-23.4741
4.835,-24.7986
4.840,-24.4019
4.845,-22.2656
4.850,-20.5078
4.855,-19.4824
4.860,-19.5862
4.865,-20.2271
4.870,-20.4651
4.875,-19.5374
4.880,-18.219
4.885,-17.3035
4.890,-17.2363
4.895,-16.8579
4.900,-16.51
4.905,-16.4673
4.910,-18.3044
4.915,-20.3064
4.920,-21.4172
4.925,-20.1111
4.930,-17.9688
4.935,-15.6555
4.940,-14.9963
4.945,-14.8621
4.950,-14.1418
4.955,-13.5254
4.960,-13.7207
4.965,-14.0259
4.970,-14.447
4.975,-14.7339
4.980,-14.4104
4.985,-15.0635
4.990,-15.4053
4.995,-16.1865
5.000,-17.6758
5.005,-17.45
5.010,-15.9912
5.015,-14.6545
5.020,-13.5132
5.025,-13.4338
5.030,-13.0676
5.035,-11.9934
5.040,-10.8521
5.045,-10.437
5.050,-10.4309
5.055,-10.8459
5.060,-11.3159
5.065,-11.9263
5.070,-12.793
5.075,-12.7563
5.080,-11.8225
5.085,-11.7371
5.090,-12.03
5.095,-11.7981
5.100,-12.0789
5.105,-12.7625
5.110,-12.1704
5.115,-12.0422
5.120,-11.9263
5.125,-12.3718
5.130,-12.9883
5.135,-13.3301
5.140,-11.3953
5.145,-9.61304
5.150,-10.2783
5.155,-12.3474
5.160,-13.8428
5.165,-13.5925
5.170,-13.1042
5.175,-13.7573
5.180,-15.8203
5.185,-16.4917
5.190,-15.5457
5.195,-14.3799
5.200,-14.3738
5.205,-14.4043
5.210,-14.2578
5.215,-12.5427
5.220,-10.0464
5.225,-11.5723
5.230,-13.9404
5.235,-14.5874
5.240,-14.3738
5.245,-13.7634
5.250,-13.7756
5.255,-14.4775
5.260,-15.7166
5.265,-14.856
5.270,-13.7695
5.275,-13.5315
5.280,-13.855
5.285,-14.2395
5.290,-14.7522
5.295,-16.1133
5.300,-16.0034
5.305,-14.8987
5.310,-14.4226
5.315,-14.9109
5.320,-15.7776
5.325,-16.4734
5.330,-16.0034
5.335,-14.2395
5.340,-13.3728
5.345,-13.1958
5.350,-13.1714
5.355,-12.4756
5.360,-11.908
5.365,-12.2925
5.370,-12.1155
5.375,-12.4207
5.380,-12.9211
5.385,-12.03
5.390,-12.0239
5.395,-12.5854
5.400,-13.3362
5.405,-14.2944
5.410,-13.1409
5.415,-11.6028
5.420,-11.4075
5.425,-11.7432
5.430,-11.4868
5.435,-9.96704
5.440,-7.83081
5.445,-6.83594
5.450,-7.96509
5.455,-9.85718
5.460,-11.7249
5.465,-12.6709
5.470,-13.2629
5.475,-12.2925
5.480,-10.9924
5.485,-11.6394
5.490,-12.7136
5.495,-13.6292
5.500,-12.8601
5.505,-9.85718
5.510,-8.45337
5.515,-9.50317
5.520,-11.0535
5.525,-11.8591
5.530,-11.6516
5.535,-10.6445
5.540,-10.8093
5.545,-11.1511
5.550,-11.2
5.555,-10.8826
5.560,-11.5784
5.565,-13.9893
5.570,-16.6626
5.575,-19.5923
5.580,-19.9524
5.585,-19.3298
5.590,-18.6584
5.595,-18.1641
5.600,-17.5293
5.605,-16.8884
5.610,-17.2852
5.615,-17.9382
5.620,-18.2251
5.625,-19.519
5.630,-19.5251
5.635,-18.3716
5.640,-18.042
5.645,-18.2556
5.650,-18.1274
5.655,-18.689
5.660,-19.4031
5.665,-18.7683
5.670,-16.8457
5.675,-16.4185
5.680,-18.3289
5.685,-20.6726
5.690,-21.4478
5.695,-20.9229
5.700,-19.1101
5.705,-18.5791
5.710,-18.4143
5.715,-18.5425
5.720,-17.5354
5.725,-16.5161
5.730,-16.4001
5.735,-18.0664
5.740,-20.1172
5.745,-19.9585
5.750,-20.3003
5.755,-19.5435
5.760,-19.4275
5.765,-20.5627
5.770,-21.0571
5.775,-20.1477
5.780,-18.2007
5.785,-17.6392
5.790,-19.7998
5.795,-22.0886
5.800,-22.9187
5.805,-22.1619
5.810,-19.3787
5.815,-16.7603
5.820,-15.6006
5.825,-16.6504
5.830,-19.3298
5.835,-21.6675
5.840,-21.8628
5.845,-20.8496
5.850,-19.6106
5.855,-18.4692
5.860,-18.8416
5.865,-19.2383
5.870,-18.5181
5.875,-18.5913
5.880,-17.6575
5.885,-17.2485
5.890,-18.2922
5.895,-18.9514
5.900,-19.0002
5.905,-18.4021
5.910,-17.6086
5.915,-18.4326
5.920,-18.5181
5.925,-17.7795
5.930,-16.3086
5.935,-16.0034
5.940,-18.2373
5.945,-20.5078
5.950,-21.2402
5.955,-19.9951
5.960,-18.988
5.965,-19.4275
5.970,-21.0388
5.975,-22.3633
5.980,-22.8516
5.985,-22.9797
5.990,-23.2605
5.995,-24.7681
6.000,-27.0386
6.005,-27.8564
6.010,-24.9329
6.015,-20.4468
6.020,-17.7856
6.025,-16.8091
6.030,-17.8406
6.035,-19.1223
6.040,-19.1467
6.045,-19.7571
6.050,-19.9951
6.055,-19.2139
6.060,-18.4448
6.065,-17.9077
6.070,-19.1833
6.075,-20.4407
6.080,-19.6045
6.085,-17.7856
6.090,-16.6504
6.095,-16.9556
6.100,-18.4814
6.105,-18.9087
6.110,-17.5476
6.115,-14.6545
6.120,-12.5793
6.125,-12.2375
6.130,-13.031
6.135,-15.0391
6.140,-16.2109
6.145,-15.3809
6.150,-13.7634
6.155,-12.2803
6.160,-11.2244
6.165,-11.6821
6.170,-13.6169
6.175,-15.7959
6.180,-15.3198
6.185,-12.5183
6.190,-10.2234
6.195,-10.4187
6.200,-11.4685
6.205,-13.0676
6.210,-14.1785
6.215,-12.7441
6.220,-12.085
6.225,-12.6465
6.230,-13.8367
6.235,-14.6179
6.240,-14.6545
6.245,-14.9719
6.250,-14.624
6.255,-14.9414
6.260,-14.0869
6.265,-12.0728
6.270,-10.7239
6.275,-11.1938
6.280,-11.908
6.285,-11.6394
6.290,-11.2366
6.295,-10.8154
6.300,-11.0046
6.305,-11.8652
6.310,-11.5906
6.315,-10.5469
6.320,-10.4065
6.325,-11.8958
6.330,-13.2019
6.335,-13.208
6.340,-12.5244
6.345,-11.8225
6.350,-10.8521
6.355,-10.7849
6.360,-10.2539
6.365,-9.69238
6.370,-12.0544
6.375,-14.8132
6.380,-14.9658
6.385,-13.8123
6.390,-10.083
6.395,-6.18286
6.400,-8.41675
6.405,-13.2813
6.410,-16.2537
6.415,-16.2781
6.420,-14.8804
6.425,-11.2793
6.430,-9.69238
6.435,-10.7056
6.440,-11.1511
6.445,-11.5723
6.450,-12.0972
6.455,-11.9629
6.460,-11.0168
6.465,-9.34448
6.470,-8.24585
6.475,-8.14819
6.480,-8.70972
6.485,-10.4553
6.490,-10.8704
6.495,-11.1938
6.500,-11.3708
6.505,-10.4797
6.510,-9.51538
6.515,-8.94775
6.520,-9.47876
6.525,-11.0107
6.530,-10.7788
6.535,-10.0159
6.540,-10.2112
6.545,-9.10645
6.550,-8.81348
6.555,-8.71582
6.560,-7.71484
6.565,-7.92847
6.570,-8.05664
6.575,-8.06885
6.580,-8.14209
6.585,-8.46558
6.590,-9.41772
6.595,-9.93652
6.600,-9.74121
6.605,-8.40454
6.610,-8.11157
6.615,-8.3252
6.620,-8.47778
6.625,-9.96704
6.630,-11.4075
6.635,-11.6943
6.640,-11.4563
6.645,-10.1685
6.650,-9.03931
6.655,-8.3252
6.660,-9.01489
6.665,-9.95483
6.670,-10.0037
6.675,-8.41064
6.680,-7.23877
6.685,-7.09229
6.690,-7.76978
6.695,-8.84399
6.700,-8.66089
6.705,-8.02612
6.710,-7.12891
6.715,-6.04248
6.720,-5.13916
6.725,-4.58374
6.730,-4.49829
6.735,-5.30396
6.740,-6.28662
6.745,-7.04956
6.750,-7.91626
6.755,-8.96606
6.760,-8.66699
6.765,-7.89795
6.770,-7.76367
6.775,-7.15942
6.780,-5.31006
6.785,-4.88281
6.790,-6.66504
6.795,-8.83179
6.800,-9.65576
6.805,-8.28857
6.810,-6.09741
6.815,-5.30396
6.820,-5.92651
6.825,-7.09839
6.830,-7.61719
6.835,-6.84814
6.840,-6.40869
6.845,-7.05566
6.850,-7.76978
6.855,-8.95996
6.860,-10.5225
6.865,-10.376
6.870,-9.60083
6.875,-8.97217
6.880,-8.52051
6.885,-8.44116
6.890,-7.87354
6.895,-8.41064
6.900,-8.82568
6.905,-9.14307
6.910,-7.32422
6.915,-5.98755
6.920,-5.60303
6.925,-6.32324
6.930,-7.40356
6.935,-7.28149
6.940,-6.84204
6.945,-6.43921
6.950,-6.50635
6.955,-8.11768
6.960,-9.26514
6.965,-6.073
6.970,-1.19629
6.975,2.11792
6.980,2.81372
6.985,-1.62964
6.990,-7.44019
6.995,-8.44116
7.000,-6.98242
7.005,-5.85938
7.010,-6.17676
7.015,-6.36597
7.020,-6.15845
7.025,-5.94482
7.030,-6.13403
7.035,-5.84106
7.040,-6.04248
7.045,-6.19507
7.050,-5.96924
7.055,-6.604
7.060,-6.84814
7.065,-6.47583
7.070,-6.85425
7.075,-7.03125
