sec,EEG
0.885,-9.65576
0.89,-8.02612
0.895,-5.84106
0.9,-5.7373
0.905,-2.83813
0.91,-1.62354
0.915,-4.82178
0.92,-5.85938
0.925,-5.10864
0.93,-3.54004
0.935,-0.775146
0.94,-2.58179
0.945,-8.00781
0.95,-11.1145
0.955,-11.2793
0.96,-7.93457
0.965,-4.43115
0.97,-4.58984
0.975,-7.27539
0.98,-10.1929
0.985,-10.6262
0.99,-8.41064
0.995,-6.81152
1,-6.46973
1.005,-6.5979
1.01,-2.33765
1.015,0.634766
1.02,-2.34985
1.025,-7.4585
1.03,-11.5356
1.035,-10.9436
1.04,-7.04956
1.045,-4.44946
1.05,-5.60303
1.055,-5.80444
1.06,-3.45459
1.065,-0.994873
1.07,-1.72729
1.075,-2.87476
1.08,-2.03857
1.085,-1.33057
1.09,-1.08032
1.095,-1.63574
1.1,-2.13013
1.105,0.238037
1.11,4.54102
1.115,3.58276
1.12,0.262451
1.125,-0.164795
1.13,1.58081
1.135,2.34375
1.14,1.31836
1.145,0.45166
1.15,0.750732
1.155,-0.170898
1.16,-1.31836
1.165,-3.60107
1.17,-6.38428
1.175,-5.47485
1.18,-0.958252
1.185,2.71606
1.19,4.04663
1.195,4.13818
1.2,0.610352
1.205,-2.92969
1.21,-2.58179
1.215,0.317383
1.22,1.34277
1.225,-0.311279
1.23,-2.38037
1.235,-2.23999
1.24,-1.23291
1.245,-1.42212
1.25,-6.84204
1.255,-8.80127
1.26,-5.68848
1.265,1.74561
1.27,6.49414
1.275,8.92944
1.28,12.0117
1.285,10.4858
1.29,7.03125
1.295,5.46265
1.3,5.59692
1.305,8.48999
1.31,10.7422
1.315,7.04956
1.32,1.82495
1.325,2.50854
1.33,7.36084
1.335,7.58057
1.34,4.99878
1.345,1.57471
1.35,-1.53198
1.355,-1.08032
1.36,-1.77612
1.365,-4.05273
1.37,-7.31201
1.375,-4.53491
1.38,-1.27563
1.385,0.88501
1.39,0.0976563
1.395,-1.81274
1.4,0.860596
1.405,0.738525
1.41,2.28271
1.415,-1.28174
1.42,-6.48193
1.425,-10.199
1.43,-10.3638
1.435,-8.06274
1.44,-6.67725
1.445,-2.58789
1.45,-1.54419
1.455,-3.78418
1.46,-4.81567
1.465,-7.06787
1.47,-2.45972
1.475,3.40576
1.48,0.598145
1.485,-3.75366
1.49,-5.3772
1.495,-5.70068
1.5,-8.11157
1.505,-5.12695
1.51,-6.03638
1.515,-6.00586
1.52,-0.189209
1.525,1.75781
1.53,-2.20337
1.535,-4.87061
1.54,-4.54712
1.545,-1.41602
1.55,6.93359
1.555,9.47876
1.56,1.31836
1.565,-6.72607
1.57,-9.66797
1.575,-4.98657
1.58,0.256348
1.585,1.11084
1.59,-4.93774
1.595,-4.75464
1.6,-3.57056
1.605,-5.11475
1.61,-8.83179
1.615,-13.4155
1.62,-13.0981
1.625,-7.96509
1.63,1.80664
1.635,2.63672
1.64,-10.4431
1.645,-17.8528
1.65,-17.8894
1.655,-13.092
1.66,-5.93872
1.665,-1.37939
1.67,-0.488281
1.675,0.653076
1.68,-0.65918
1.685,-5.96924
1.69,-11.7188
1.695,-11.7432
1.7,-4.38232
1.705,2.63062
1.71,1.81885
1.715,-3.88794
1.72,-4.37622
1.725,-0.836182
1.73,-1.06812
1.735,-2.69165
1.74,0.708008
1.745,0.939941
1.75,-2.50244
1.755,-3.32642
1.76,-4.60205
1.765,-5.88989
1.77,-1.69678
1.775,4.74854
1.78,2.39868
1.785,-1.75781
1.79,-3.46069
1.795,-4.88281
1.8,-4.58984
1.805,-2.97852
1.81,1.42822
1.815,0.366211
1.82,-1.62964
1.825,3.92456
1.83,0.0732422
1.835,-6.37207
1.84,-6.20117
1.845,-4.40063
1.85,-1.0437
1.855,1.98975
1.86,1.54419
1.865,-4.3396
1.87,-8.91113
1.875,-7.53784
1.88,-7.48901
1.885,-6.50635
1.89,-6.40869
1.895,-5.27954
1.9,-5.48706
1.905,-8.62427
1.91,-11.9019
1.915,-12.1582
1.92,-11.6516
1.925,-9.7168
1.93,-5.88379
1.935,-6.9519
1.94,-9.67407
1.945,-9.05151
1.95,-8.45947
1.955,-7.26929
1.96,-4.96216
1.965,-1.78833
1.97,-4.32129
1.975,-11.3403
1.98,-15.5151
1.985,-17.0532
1.99,-14.4897
1.995,-10.1868
2,-6.80542
2.005,-5.35278
2.01,-7.01294
2.015,-9.87549
2.02,-15.1001
2.025,-15.5762
2.03,-11.2427
2.035,-5.95703
2.04,-5.7312
2.045,-12.677
2.05,-15.1245
2.055,-11.1572
2.06,-5.0415
2.065,-3.00293
2.07,-2.84424
2.075,-1.75171
2.08,-2.97852
2.085,-5.78613
2.09,-11.0046
2.095,-13.1531
2.1,-10.4675
2.105,-9.729
2.11,-10.4065
2.115,-11.0413
2.12,-8.28247
2.125,-6.02417
2.13,-9.17969
2.135,-9.57642
2.14,-7.61719
2.145,-3.91235
2.15,-2.99683
2.155,-6.56738
2.16,-9.29565
2.165,-8.49609
2.17,-5.05981
2.175,-3.16162
2.18,-5.74341
2.185,-8.6731
2.19,-8.83789
2.195,-10.9253
2.2,-11.3281
2.205,-10.7178
2.21,-11.0779
2.215,-11.9873
2.22,-14.1846
2.225,-16.1194
2.23,-13.9832
2.235,-11.9385
2.24,-10.4187
2.245,-11.1511
2.25,-13.0371
2.255,-16.2048
2.26,-19.043
2.265,-18.8782
2.27,-15.3564
2.275,-11.9263
2.28,-14.3738
2.285,-16.9861
2.29,-15.9119
2.295,-16.4673
2.3,-16.3086
2.305,-18.8782
2.31,-17.7856
2.315,-13.2019
2.32,-12.5549
2.325,-15.2161
2.33,-19.5984
2.335,-22.9553
2.34,-19.8547
2.345,-14.978
2.35,-13.1775
2.355,-13.5803
2.36,-10.8154
2.365,-12.5244
2.37,-18.4631
2.375,-19.7815
2.38,-18.1091
2.385,-18.6951
2.39,-19.104
2.395,-22.6563
2.4,-21.875
2.405,-18.4448
2.41,-16.4917
2.415,-16.7786
2.42,-17.9871
2.425,-20.6726
2.43,-22.6318
2.435,-24.5544
2.44,-26.3977
2.445,-25.2869
2.45,-22.2839
2.455,-20.3552
2.46,-21.6797
2.465,-22.7173
2.47,-22.5525
2.475,-22.8516
2.48,-23.4985
2.485,-24.1638
2.49,-25.8484
2.495,-27.063
2.5,-25.6836
2.505,-22.0276
2.51,-17.6636
2.515,-19.1895
2.52,-22.9858
2.525,-27.4597
2.53,-31.8848
2.535,-30.9814
2.54,-28.4607
2.545,-26.9165
2.55,-24.7375
2.555,-24.2065
2.56,-17.8955
2.565,-17.1265
2.57,-21.3623
2.575,-25.8545
2.58,-29.2969
2.585,-25.0244
2.59,-19.6228
2.595,-20.4346
2.6,-22.4854
2.605,-22.1069
2.61,-15.7654
2.615,-12.2925
2.62,-12.6038
2.625,-16.272
2.63,-19.4641
2.635,-19.1284
2.64,-16.1133
2.645,-14.8193
2.65,-16.4917
2.655,-18.573
2.66,-21.0938
2.665,-22.9675
2.67,-22.5464
2.675,-20.9778
2.68,-20.343
2.685,-19.0552
2.69,-14.0015
2.695,-9.61304
2.7,-16.7236
2.705,-22.8882
2.71,-20.9351
2.715,-18.9514
2.72,-16.2109
2.725,-17.334
2.73,-22.5708
2.735,-20.1294
2.74,-14.2517
2.745,-10.437
2.75,-8.42896
2.755,-6.84204
2.76,-4.20532
2.765,-1.35498
2.77,-2.85645
2.775,-5.98145
2.78,-6.21948
2.785,-6.29272
2.79,-9.8877
2.795,-11.2427
2.8,-10.3821
2.805,-7.31812
2.81,-4.44946
2.815,-4.52881
2.82,-6.35376
2.825,-7.87354
2.83,-4.95605
2.835,-3.84521
2.84,-6.61011
2.845,-6.26831
2.85,-0.714111
2.855,5.13306
2.86,-1.94702
2.865,-10.3638
2.87,-16.1194
2.875,-16.2842
2.88,-7.82471
2.885,-0.970459
2.89,1.2207
2.895,0.195313
2.9,-1.27563
2.905,-2.18506
2.91,-5.3833
2.915,-7.67822
2.92,-5.7312
2.925,-4.26025
2.93,-1.0498
2.935,1.80664
2.94,1.0376
2.945,-3.97339
2.95,-10.6506
2.955,-13.9709
2.96,-12.262
2.965,-8.88672
2.97,-7.02515
2.975,-7.09839
2.98,-9.30176
2.985,-11.1877
2.99,-10.498
2.995,-11.0046
3,-11.0779
3.005,-9.42383
3.01,-8.25195
3.015,-8.64258
3.02,-5.17578
3.025,-2.91138
3.03,-5.67017
3.035,-9.49707
3.04,-7.91016
3.045,-3.9856
3.05,-3.55835
3.055,-3.75977
3.06,-2.63062
3.065,-5.24902
3.07,-8.36182
3.075,-7.33643
3.08,-5.52368
3.085,-7.73315
3.09,-7.76367
3.095,-3.22876
3.1,-3.44849
3.105,-7.01294
3.11,-6.87256
3.115,-10.1135
3.12,-13.1958
3.125,-6.62842
3.13,0.848389
3.135,-1.31226
3.14,-5.88379
3.145,-8.78296
3.15,-9.66797
3.155,-8.44116
3.16,-5.92651
3.165,-3.70483
3.17,-3.8147
3.175,-3.1189
3.18,-1.5625
3.185,-3.83301
3.19,-4.36401
3.195,-3.86353
3.2,-3.74756
3.205,-1.85547
3.21,0.634766
3.215,-1.45264
3.22,-3.22876
3.225,-0.3479
3.23,0.640869
3.235,-1.72729
3.24,-3.17993
3.245,-5.5481
3.25,-5.29175
3.255,-0.720215
3.26,-0.0915527
3.265,-5.2063
3.27,-9.30176
3.275,-6.61011
3.28,-2.58789
3.285,-2.41699
3.29,-2.88086
3.295,-0.769043
3.3,2.70996
3.305,5.24902
3.31,6.65283
3.315,7.36694
3.32,9.01489
3.325,3.69263
3.33,-5.10254
3.335,-9.18579
3.34,-3.67432
3.345,2.19727
3.35,5.49316
3.355,1.12915
3.36,-3.8208
3.365,-4.01611
3.37,-0.543213
3.375,2.59399
3.38,2.72217
3.385,1.87378
3.39,3.34473
3.395,1.72119
3.4,0.579834
3.405,1.01929
3.41,3.8208
3.415,4.14429
3.42,3.00903
3.425,2.63062
3.43,1.54419
3.435,1.64185
3.44,1.65405
3.445,1.40381
3.45,0.836182
3.455,-1.42822
3.46,-4.69971
3.465,-4.79126
3.47,-4.04663
3.475,-3.23486
3.48,1.95313
3.485,4.48608
3.49,0.305176
3.495,-5.3833
3.5,-11.5845
3.505,-11.4014
3.51,-2.83203
3.515,4.1687
3.52,4.26636
3.525,5.12085
3.53,3.52783
3.535,-2.14844
3.54,-5.93872
3.545,-5.99365
3.55,-4.38843
3.555,-0.543213
3.56,1.74561
3.565,-1.95923
3.57,-4.35181
3.575,-3.22876
3.58,-1.97144
3.585,-0.90332
3.59,0.0488281
3.595,0.592041
3.6,0.921631
3.605,3.11279
3.61,3.11279
3.615,-0.201416
3.62,-4.1626
3.625,-8.39233
3.63,-10.7849
3.635,-9.729
3.64,-8.45947
3.645,-7.25708
3.65,-1.23291
3.655,4.32129
3.66,-2.21558
3.665,-6.46973
3.67,-8.55713
3.675,-7.35474
3.68,-1.98975
3.685,1.59912
3.69,0.494385
3.695,-0.744629
3.7,-0.90332
3.705,-2.10571
3.71,-7.02515
3.715,-8.81958
3.72,-5.84717
3.725,-2.44141
3.73,-4.95605
3.735,-8.34961
3.74,-8.56323
3.745,-6.03027
3.75,-6.25
3.755,-5.12695
3.76,-4.88892
3.765,-3.25928
3.77,-2.69775
3.775,-1.82495
3.78,-1.63574
3.785,-2.88696
3.79,-3.45459
3.795,-3.48511
3.8,-4.31519
3.805,-7.08618
3.81,-8.03223
3.815,-5.60913
3.82,-5.68237
3.825,-5.35889
3.83,-5.85938
3.835,-5.5542
3.84,-7.03735
3.845,-8.5022
3.85,-9.28955
3.855,-11.2061
3.86,-9.67407
3.865,-7.59888
3.87,-5.21851
3.875,-1.89209
3.88,-5.50537
3.885,-11.9751
3.89,-14.9719
3.895,-15.6494
3.9,-13.9038
3.905,-10.6079
3.91,-10.5469
3.915,-11.3708
3.92,-11.8103
3.925,-13.0737
3.93,-14.2273
3.935,-15.0879
3.94,-13.8977
3.945,-12.9333
3.95,-13.385
3.955,-14.5386
3.96,-13.8367
3.965,-11.6211
3.97,-8.96606
3.975,-7.67822
3.98,-6.48193
3.985,-8.55713
3.99,-11.4319
3.995,-16.4063
4,-20.0745
4.005,-17.8162
4.01,-11.7615
4.015,-10.2051
4.02,-10.8459
4.025,-10.8582
4.03,-11.2793
4.035,-2.66724
4.04,2.37427
4.045,-9.69849
4.05,-18.4814
4.055,-20.7031
4.06,-18.3472
4.065,-12.2681
4.07,-9.7168
4.075,-12.8723
4.08,-16.04
4.085,-13.9832
4.09,-11.4746
4.095,-11.676
4.1,-14.5691
4.105,-18.4692
4.11,-19.5313
4.115,-19.6594
4.12,-17.0349
4.125,-12.3779
4.13,-9.88159
4.135,-11.4563
4.14,-14.74
4.145,-11.676
4.15,-10.9436
4.155,-15.9241
4.16,-17.5842
4.165,-12.8662
4.17,-12.3474
4.175,-13.9038
4.18,-16.5527
4.185,-21.0999
4.19,-20.8313
4.195,-18.7805
4.2,-21.0815
4.205,-24.585
4.21,-26.0437
4.215,-26.593
4.22,-24.5422
4.225,-22.0276
4.23,-20.4102
4.235,-15.0085
4.24,-8.46558
4.245,-11.8835
4.25,-21.7346
4.255,-23.0835
4.26,-18.28
4.265,-18.4448
4.27,-14.7949
4.275,-12.3657
4.28,-21.1792
4.285,-24.408
4.29,-21.7773
4.295,-18.8965
4.3,-16.8701
4.305,-10.6079
4.31,-14.7827
4.315,-21.106
4.32,-24.6399
4.325,-21.4783
4.33,-17.865
4.335,-15.5701
4.34,-14.9841
4.345,-14.502
4.35,-18.4265
4.355,-20.9229
4.36,-13.0859
4.365,-12.3474
4.37,-19.3115
4.375,-25.6042
4.38,-33.5266
4.385,-32.9895
4.39,-23.4924
4.395,-17.3401
4.4,-17.8345
4.405,-17.0654
4.41,-18.0664
4.415,-21.3501
4.42,-23.0408
4.425,-24.823
4.43,-23.3093
4.435,-19.6228
4.44,-18.6768
4.445,-19.8425
4.45,-20.9167
4.455,-20.0989
4.46,-19.9402
4.465,-21.3135
4.47,-20.8435
4.475,-18.9087
4.48,-18.7622
4.485,-19.0186
4.49,-17.9382
4.495,-17.5903
4.5,-15.7227
4.505,-14.4775
4.51,-11.0962
4.515,-13.3057
4.52,-16.748
4.525,-16.217
4.53,-12.6831
4.535,-6.92749
4.54,-4.1748
4.545,-10.1013
4.55,-16.4551
4.555,-20.9595
4.56,-23.2727
4.565,-22.29
4.57,-19.9829
4.575,-16.1926
4.58,-14.2456
4.585,-9.34448
4.59,-6.30493
4.595,-11.9812
4.6,-17.3462
4.605,-21.6064
4.61,-22.8943
4.615,-19.9829
4.62,-14.7217
4.625,-11.6943
4.63,-18.4326
4.635,-25.5005
4.64,-27.24
4.645,-25.4578
4.65,-18.9636
4.655,-13.4094
4.66,-16.0522
4.665,-20.9778
4.67,-21.7773
4.675,-20.3369
4.68,-20.2026
4.685,-19.5068
4.69,-20.1782
4.695,-17.749
4.7,-14.4714
4.705,-16.571
4.71,-19.9463
4.715,-20.4956
4.72,-17.6025
4.725,-15.5212
4.73,-18.1335
4.735,-20.8618
4.74,-20.5933
4.745,-18.1335
4.75,-14.3738
4.755,-13.8611
4.76,-16.925
4.765,-18.2312
4.77,-16.5344
4.775,-14.4653
4.78,-14.5874
4.785,-17.041
4.79,-22.1191
4.795,-23.3704
4.8,-18.512
4.805,-13.9343
4.81,-12.6831
4.815,-13.2507
4.82,-16.8335
4.825,-19.2932
4.83,-17.688
4.835,-13.9709
4.84,-10.2051
4.845,-10.5957
4.85,-11.5112
4.855,-14.7705
4.86,-14.6667
4.865,-11.1206
4.87,-8.08716
4.875,-7.19604
4.88,-8.64258
4.885,-10.9924
4.89,-12.8113
4.895,-15.7349
4.9,-17.3584
4.905,-14.9414
4.91,-11.2244
4.915,-12.1216
4.92,-16.1743
4.925,-20.5566
4.93,-20.3796
4.935,-13.5681
4.94,-10.5286
4.945,-11.2061
4.95,-14.4653
4.955,-17.3279
4.96,-19.4153
4.965,-18.2556
4.97,-16.3391
4.975,-12.2925
4.98,-9.97925
4.985,-11.7615
4.99,-15.7471
4.995,-21.3989
5,-22.1069
5.005,-18.8416
5.01,-18.1641
5.015,-17.8345
5.02,-16.3025
5.025,-12.7686
5.03,-11.5356
5.035,-15.4724
5.04,-18.7256
5.045,-21.0449
5.05,-19.8547
5.055,-15.332
5.06,-12.0483
5.065,-12.7197
5.07,-15.7654
5.075,-15.7593
5.08,-12.793
5.085,-13.5071
5.09,-16.0278
5.095,-17.2974
5.1,-17.2729
5.105,-15.7593
5.11,-11.792
5.115,-9.42383
5.12,-11.261
5.125,-11.5051
5.13,-13.092
5.135,-12.9883
5.14,-11.6821
5.145,-11.438
5.15,-13.6414
5.155,-16.5527
5.16,-15.7532
5.165,-12.1399
5.17,-10.6262
5.175,-13.208
5.18,-15.3015
5.185,-15.9241
5.19,-13.0798
5.195,-8.97217
5.2,-7.87964
5.205,-10.26
5.21,-10.7361
5.215,-9.77783
5.22,-10.0281
5.225,-8.81958
5.23,-7.57446
5.235,-7.07397
5.24,-9.0332
5.245,-9.49097
5.25,-8.40454
5.255,-10.3577
5.26,-11.7126
5.265,-11.2671
5.27,-10.9802
5.275,-8.8562
5.28,-7.42188
5.285,-5.75562
5.29,-3.4729
5.295,-1.97754
5.3,-1.97144
5.305,-4.47998
5.31,-7.72705
5.315,-7.51953
5.32,-6.73218
5.325,-7.15942
5.33,-7.99561
5.335,-9.98535
5.34,-9.25903
5.345,-7.59277
5.35,-8.14819
5.355,-8.48999
5.36,-5.3833
5.365,-3.56445
5.37,-4.78516
5.375,-6.05469
5.38,-9.64355
5.385,-9.70459
5.39,-8.66089
5.395,-10.9802
5.4,-14.6973
5.405,-11.7798
5.41,-6.26831
5.415,-2.0813
5.42,-0.335693
5.425,-1.24512
5.43,-2.62451
5.435,-0.982666
5.44,2.948
5.445,5.68848
5.45,6.90308
5.455,1.23291
5.46,-6.73218
5.465,-12.6099
5.47,-12.03
5.475,-7.95898
5.48,-4.1687
5.485,-2.72217
5.49,-3.86353
5.495,-4.94995
5.5,-3.40576
5.505,-2.30713
5.51,-2.03247
5.515,-6.39038
5.52,-10.4004
5.525,-13.0676
5.53,-10.5042
5.535,-3.95508
5.54,0.244141
5.545,-2.97852
5.55,-7.37915
5.555,-7.32422
5.56,-6.427
5.565,-7.73315
5.57,-8.86841
5.575,-8.27026
5.58,-9.64355
5.585,-8.11157
5.59,-6.73828
5.595,-4.36401
5.6,-9.74121
5.605,-10.3943
5.61,-12.7686
5.615,-13.5986
5.62,-10.9253
5.625,-8.78906
5.63,-7.84912
5.635,-7.03735
5.64,-1.32446
5.645,-2.0752
5.65,-6.97632
5.655,-10.2295
5.66,-9.91211
5.665,-6.54907
5.67,-4.09546
5.675,-3.80859
5.68,-6.70166
5.685,-5.33447
5.69,-0.317383
5.695,-0.335693
5.7,-4.66919
5.705,-7.92236
5.71,-9.04541
5.715,-6.46362
5.72,-2.27051
5.725,-4.44336
5.73,-7.09839
5.735,-6.68335
5.74,-3.93677
5.745,-1.98975
5.75,-2.20947
5.755,-3.22266
5.76,-3.57056
5.765,-2.80762
5.77,-1.78223
5.775,-3.63159
5.78,-8.44116
5.785,-7.76367
5.79,-5.87158
5.795,-5.54199
5.8,-2.66724
5.805,0.836182
5.81,-0.408936
5.815,-0.769043
5.82,0.927734
5.825,0.372314
5.83,0.0305176
5.835,-2.6062
5.84,-5.65796
5.845,-2.70996
5.85,1.61743
5.855,2.92358
5.86,-2.80762
5.865,-8.74023
5.87,-9.59473
5.875,-6.81152
5.88,-2.36206
5.885,-2.82593
5.89,-5.34058
5.895,-5.85327
5.9,-9.0271
5.905,-11.9507
5.91,-13.4277
5.915,-9.08813
5.92,-3.73535
5.925,-2.17285
5.93,-5.96313
5.935,-8.43506
5.94,-10.3699
5.945,-11.7493
5.95,-9.53369
5.955,-9.60693
5.96,-8.1543
5.965,-6.15845
5.97,-9.85718
5.975,-13.8977
5.98,-15.0452
5.985,-12.738
5.99,-9.38721
5.995,-6.18896
6,-7.22046
6.005,-11.0352
6.01,-13.5254
6.015,-12.0483
6.02,-9.80835
6.025,-8.93555
6.03,-9.07593
6.035,-11.6272
6.04,-13.9648
6.045,-12.7686
6.05,-9.17969
6.055,-5.3833
6.06,-6.22559
6.065,-9.83276
6.07,-11.8958
6.075,-15.7837
6.08,-17.4866
6.085,-17.2729
6.09,-18.2617
6.095,-17.926
6.1,-13.4644
6.105,-9.27734
6.11,-7.65381
6.115,-8.6853
6.12,-8.62427
6.125,-6.19507
6.13,-4.35181
6.135,-4.73022
6.14,-5.65796
6.145,-5.56641
6.15,-4.90723
6.155,-6.39648
6.16,-7.41577
6.165,-6.67725
6.17,-7.06787
6.175,-7.40967
6.18,-9.198
6.185,-10.199
6.19,-11.6455
6.195,-10.6384
6.2,-9.21631
6.205,-8.44116
6.21,-8.48999
6.215,-8.55103
6.22,-10.8154
6.225,-13.0371
6.23,-15.8936
6.235,-15.6799
6.24,-14.5386
6.245,-12.2986
6.25,-8.42285
6.255,-8.78906
6.26,-10.614
6.265,-12.9761
6.27,-17.2485
6.275,-19.281
6.28,-16.6443
6.285,-15.9912
6.29,-14.3188
6.295,-13.4766
6.3,-15.3198
6.305,-15.6921
6.31,-14.2639
6.315,-14.0747
6.32,-16.2476
6.325,-20.3613
6.33,-18.4326
6.335,-15.1001
6.34,-12.3962
6.345,-7.26318
6.35,-5.49927
6.355,-5.01709
6.36,-0.598145
6.365,0.415039
6.37,1.12305
6.375,4.37012
6.38,7.82471
6.385,8.90503
6.39,6.51855
6.395,3.58276
6.4,0.65918
6.405,-1.09253
6.41,2.27051
6.415,4.01001
6.42,4.1626
6.425,4.94995
6.43,-1.84326
6.435,-8.59985
6.44,-9.91821
6.445,-4.60815
6.45,4.79736
6.455,13.0798
6.46,9.68628
6.465,2.00806
6.47,-1.34888
6.475,0.445557
6.48,3.38745
6.485,3.22266
6.49,3.13721
6.495,0.799561
6.5,1.5686
6.505,3.60107
6.51,0.262451
6.515,-5.13306
6.52,-6.90918
6.525,-6.30493
6.53,-5.16357
6.535,-4.98657
6.54,-4.24805
6.545,-1.69067
6.55,5.05371
6.555,3.79028
6.56,-1.53809
6.565,-3.86353
6.57,-1.70898
6.575,3.85742
6.58,7.47681
6.585,5.08423
6.59,2.90527
6.595,-5.95093
6.6,-9.39941
6.605,-8.09326
6.61,-12.1277
6.615,-18.158
6.62,-14.3188
6.625,-8.23364
6.63,2.36816
6.635,-3.91235
6.64,-6.85425
6.645,-2.7771
6.65,-10.144
6.655,-2.69775
6.66,7.55005
6.665,-0.55542
6.67,-3.52173
6.675,25.238
6.68,36.6272
6.685,24.9512
6.69,18.9331
6.695,0.390625
6.7,-10.0159
6.705,-3.97949
6.71,2.31323
6.715,-1.31226
6.72,-3.1189
6.725,2.91748
6.73,5.98755
6.735,7.4646
6.74,6.26221
6.745,2.71606
6.75,-10.5957
6.755,-9.60693
6.76,-7.86133
6.765,-6.9458
6.77,-4.54102
6.775,-2.80762
6.78,-5.26123
6.785,-13.8367
6.79,-16.8579
6.795,-14.2456
6.8,-10.0891
6.805,-4.94995
6.81,-10.2112
6.815,-16.5039
6.82,-16.6687
6.825,-13.6841
6.83,-6.9397
6.835,-6.96411
6.84,-26.4526
6.845,-35.1196
6.85,-25.8728
6.855,-10.4431
6.86,-2.33154
6.865,-0.500488
6.87,-5.85327
6.875,-18.1702
6.88,-23.0713
6.885,-19.6411
6.89,-15.4053
6.895,-8.3313
6.9,-6.71997
6.905,-12.7686
6.91,-18.7561
6.915,-22.0398
6.92,-23.5291
6.925,-25.2563
6.93,-29.9255
6.935,-33.9417
6.94,-32.7148
6.945,-34.0637
6.95,-36.7249
6.955,-35.0708
6.96,-30.4688
6.965,-31.2744
6.97,-36.261
6.975,-41.4612
6.98,-43.6401
6.985,-38.5925
6.99,-28.0029
6.995,-27.4048
7,-36.0229
7.005,-41.2048
7.01,-42.1936
7.015,-40.3687
7.02,-34.4971
7.025,-26.5198
7.03,-24.176
7.035,-31.0181
7.04,-34.7595
7.045,-32.1472
7.05,-31.4514
7.055,-31.9092
7.06,-31.3843
7.065,-31.3599
7.07,-29.4739
7.075,-22.3022
7.08,-23.2361
7.085,-25.0732
7.09,-25.4639
7.095,-27.9602
7.1,-30.5298
7.105,-30.8228
7.11,-30.6458
7.115,-26.0925
7.12,-17.6331
