sec,EEG
0.635,4.22363
0.640,2.65503
0.645,1.3855
0.650,2.12402
0.655,4.22974
0.660,5.92041
0.665,6.073
0.670,3.72314
0.675,0.396729
0.680,-0.5188
0.685,1.79443
0.690,4.20532
0.695,5.56641
0.700,6.54297
0.705,7.25708
0.710,7.44019
0.715,6.31714
0.720,4.90723
0.725,5.09033
0.730,6.85425
0.735,8.39844
0.740,8.02002
0.745,6.46362
0.750,6.40869
0.755,8.01392
0.760,9.11865
0.765,9.60083
0.770,8.58765
0.775,6.34766
0.780,5.49316
0.785,6.09131
0.790,7.1228
0.795,7.00073
0.800,7.33032
0.805,7.08008
0.810,8.69141
0.815,11.7859
0.820,14.0442
0.825,13.2935
0.830,11.8103
0.835,10.3699
0.840,9.93042
0.845,9.8938
0.850,9.52148
0.855,9.33228
0.860,9.13696
0.865,9.70459
0.870,10.2356
0.875,9.64966
0.880,9.3689
0.885,10.5957
0.890,13.0127
0.895,14.1602
0.900,13.9954
0.905,12.1582
0.910,9.19189
0.915,7.18994
0.920,6.604
0.925,7.2876
0.930,9.14307
0.935,11.3953
0.940,12.0728
0.945,10.6262
0.950,8.12378
0.955,6.98853
0.960,7.75757
0.965,10.0281
0.970,10.2417
0.975,7.48901
0.980,4.6875
0.985,4.52881
0.990,6.54907
0.995,8.53271
1.000,9.47876
1.005,8.20313
1.010,5.63965
1.015,5.07202
1.020,5.24902
1.025,5.46875
1.030,5.99365
1.035,5.37109
1.040,4.62036
1.045,4.84009
1.050,6.15845
1.055,8.25806
1.060,9.96094
1.065,9.87549
1.070,7.86133
1.075,5.00488
1.080,3.73535
1.085,3.50952
1.090,4.3396
1.095,4.66309
1.100,3.79639
1.105,2.74658
1.110,3.08228
1.115,3.95508
1.120,3.302
1.125,2.58789
1.130,2.49634
1.135,2.65503
1.140,2.92969
1.145,1.64185
1.150,-0.27466
1.155,-1.33057
1.160,-0.5127
1.165,-0.09155
1.170,-1.33057
1.175,-3.35693
1.180,-4.19312
1.185,-3.27759
1.190,-0.13428
1.195,2.85645
1.200,1.95313
1.205,-0.09155
1.210,-1.97144
1.215,-2.03857
1.220,-1.42212
1.225,-1.37939
1.230,-2.38647
1.235,-3.88184
1.240,-2.6062
1.245,-0.5127
1.250,0.402832
1.255,-0.90942
1.260,-2.32544
1.265,-3.72314
1.270,-4.12598
1.275,-3.71094
1.280,-3.36914
1.285,-2.80762
1.290,-3.63159
1.295,-4.35181
1.300,-3.8147
1.305,-2.79541
1.310,-1.20239
1.315,-0.03662
1.320,-0.70801
1.325,-2.58179
1.330,-3.83301
1.335,-3.43018
1.340,-2.87476
1.345,-2.54517
1.350,-1.68457
1.355,-0.92773
1.360,0.805664
1.365,4.35181
1.370,6.2439
1.375,6.81763
1.380,5.93872
1.385,3.33252
1.390,2.09351
1.395,1.29395
1.400,0.10376
1.405,-0.73242
1.410,-1.52588
1.415,-0.84229
1.420,0.90332
1.425,2.75269
1.430,3.45459
1.435,2.89917
1.440,0.012207
1.445,-2.30713
1.450,-2.58789
1.455,-2.0874
1.460,-2.51465
1.465,-2.58179
1.470,-3.14331
1.475,-3.6377
1.480,-2.09961
1.485,0.158691
1.490,-0.83618
1.495,-2.20337
1.500,-1.89819
1.505,-1.00708
1.510,-0.24414
1.515,0.457764
1.520,1.5686
1.525,2.80151
1.530,3.55835
1.535,2.98462
1.540,1.75171
1.545,2.33154
1.550,4.60815
1.555,7.20825
1.560,7.05566
1.565,5.10254
1.570,3.69263
1.575,2.00195
1.580,-0.177
1.585,-0.87891
1.590,-0.30518
1.595,0.286865
1.600,0.854492
1.605,1.62964
1.610,2.15454
1.615,4.05884
1.620,5.14526
1.625,4.63257
1.630,3.05786
1.635,2.17896
1.640,3.71094
1.645,5.48706
1.650,5.39551
1.655,4.13208
1.660,2.99072
1.665,2.02026
1.670,2.02026
1.675,3.22266
1.680,3.77808
1.685,3.32031
1.690,3.95508
1.695,4.19922
1.700,4.55322
1.705,4.29688
1.710,4.41895
1.715,7.03735
1.720,9.14917
1.725,7.22656
1.730,2.63062
1.735,-0.93384
1.740,-0.79346
1.745,1.64185
1.750,3.70483
1.755,3.33862
1.760,2.2583
1.765,1.99585
1.770,3.38745
1.775,5.02319
1.780,4.11987
1.785,2.31934
1.790,1.81885
1.795,1.80664
1.800,3.4668
1.805,6.54297
1.810,7.87354
1.815,6.63452
1.820,3.01514
1.825,-0.56763
1.830,-2.28882
1.835,-1.3916
1.840,-0.81787
1.845,-0.81177
1.850,-1.53198
1.855,-2.09961
1.860,-1.79443
1.865,-1.30005
1.870,-1.59912
1.875,-3.10059
1.880,-2.68555
1.885,0.964355
1.890,3.35693
1.895,4.49829
1.900,5.14526
1.905,3.01514
1.910,1.43433
1.915,1.63574
1.920,1.70288
1.925,1.42822
1.930,1.35498
1.935,0.817871
1.940,1.17798
1.945,0.848389
1.950,-1.51978
1.955,-6.31714
1.960,-8.05054
1.965,-5.23682
1.970,-2.45361
1.975,-2.771
1.980,-5.82886
1.985,-6.54907
1.990,-7.07397
1.995,-7.97119
2.000,-7.4585
2.005,-6.93359
2.010,-7.62939
2.015,-6.12183
2.020,-4.49219
2.025,-5.94482
2.030,-8.22754
2.035,-7.36694
2.040,-6.16455
2.045,-6.9519
2.050,-5.16357
2.055,-5.69458
2.060,-9.17358
2.065,-9.85107
2.070,-5.62134
2.075,-1.78833
2.080,-0.80566
2.085,-1.64185
2.090,-2.36206
2.095,-2.27051
2.100,-3.30811
2.105,-4.11987
2.110,-5.40771
2.115,-4.97437
2.120,-3.71704
2.125,-5.94482
2.130,-7.39746
2.135,-6.65283
2.140,-2.44751
2.145,-0.80566
2.150,-2.19116
2.155,-3.78418
2.160,-3.42407
2.165,-3.22876
2.170,-3.16162
2.175,-4.52271
2.180,-6.49414
2.185,-3.21045
2.190,0.024414
2.195,-0.43945
2.200,0.146484
2.205,-1.09863
2.210,-3.75366
2.215,-5.2002
2.220,-7.86133
2.225,-8.84399
2.230,-6.46973
2.235,-2.97241
2.240,-1.31836
2.245,-1.55029
2.250,-1.53809
2.255,-3.08228
2.260,-3.10059
2.265,-1.61743
2.270,3.36304
2.275,8.6853
2.280,12.0667
2.285,8.88062
2.290,3.4668
2.295,0.970459
2.300,3.1311
2.305,7.65381
2.310,11.4014
2.315,11.9568
2.320,8.75244
2.325,4.29688
2.330,1.59912
2.335,0.65918
2.340,4.50439
2.345,9.39941
2.350,8.48389
2.355,2.33154
2.360,-2.59399
2.365,-2.96631
2.370,-0.6958
2.375,2.56958
2.380,1.89209
2.385,-0.22583
2.390,-0.99487
2.395,-1.69067
2.400,-2.13623
2.405,-2.31934
2.410,-1.95313
2.415,-0.80566
2.420,0.592041
2.425,-0.59204
2.430,-2.71606
2.435,-3.41187
2.440,-4.72412
2.445,-6.61011
2.450,-5.49316
2.455,-5.09033
2.460,-4.82788
2.465,-2.63672
2.470,-2.4353
2.475,-3.21045
2.480,-2.24609
2.485,-1.22681
2.490,-0.19531
2.495,-3.1311
2.500,-6.89697
2.505,-8.88672
2.510,-9.41162
2.515,-9.01489
2.520,-7.52563
2.525,-4.65088
2.530,-0.10986
2.535,3.24707
2.540,2.47803
2.545,-0.53101
2.550,-1.40991
2.555,1.19019
2.560,4.53491
2.565,6.82373
2.570,5.18188
2.575,1.81885
2.580,1.84937
2.585,2.51465
2.590,2.83203
2.595,2.30103
2.600,1.2146
2.605,-0.50659
2.610,-2.16675
2.615,-1.47705
2.620,0.946045
2.625,1.85547
2.630,0.634766
2.635,-0.36621
2.640,-1.67236
2.645,-2.23389
2.650,-2.29492
2.655,-1.47705
2.660,-2.04468
2.665,-4.29077
2.670,-4.72412
2.675,-3.10669
2.680,-1.86768
2.685,-0.67139
2.690,0.415039
2.695,0.793457
2.700,0.689697
2.705,2.33154
2.710,4.27856
2.715,9.00879
2.720,11.0352
2.725,7.67212
2.730,2.4231
2.735,-1.61133
2.740,-0.64697
2.745,3.61938
2.750,5.896
2.755,3.09448
2.760,0.378418
2.765,-0.07324
2.770,-1.16577
2.775,-4.05273
2.780,-6.21338
2.785,-6.70776
2.790,-3.91235
2.795,-0.45776
2.800,0.823975
2.805,1.44043
2.810,5.02319
2.815,4.65698
2.820,3.07617
2.825,2.88086
2.830,3.35083
2.835,4.47998
2.840,6.35376
2.845,5.09644
2.850,2.61841
2.855,5.2002
2.860,6.03027
2.865,4.21143
2.870,4.10156
2.875,3.44849
2.880,3.23486
2.885,4.94995
2.890,4.39453
2.895,3.37524
2.900,3.54004
2.905,2.64282
2.910,1.54419
2.915,3.21655
2.920,5.67627
2.925,6.29883
2.930,5.13916
2.935,4.72412
2.940,4.21143
2.945,4.84009
2.950,7.22656
2.955,8.95996
2.960,9.64966
2.965,8.83789
2.970,9.49707
2.975,6.87256
2.980,1.7334
2.985,1.62964
2.990,5.14526
2.995,8.1543
3.000,9.97314
3.005,8.42285
3.010,3.77808
3.015,2.18506
3.020,2.01416
3.025,2.17896
3.030,0.512695
3.035,-0.99487
3.040,0.817871
3.045,3.61938
3.050,3.86963
3.055,1.08032
3.060,-1.66626
3.065,-1.09863
3.070,2.85645
3.075,6.54297
3.080,7.18994
3.085,4.94385
3.090,2.19116
3.095,1.07422
3.100,2.13623
3.105,4.46777
3.110,5.78613
3.115,5.71899
3.120,5.05981
3.125,4.35791
3.130,4.18091
3.135,4.58984
3.140,4.90723
3.145,4.47998
3.150,3.09448
3.155,2.31934
3.160,2.74048
3.165,0.939941
3.170,0.061035
3.175,-0.76294
3.180,-1.43433
3.185,-1.07422
3.190,-0.22583
3.195,-1.40381
3.200,-1.67236
3.205,-0.177
3.210,0.726318
3.215,1.32446
3.220,4.65698
3.225,7.1167
3.230,6.29883
3.235,3.20435
3.240,1.19629
3.245,-2.23389
3.250,-2.39258
3.255,0.079346
3.260,2.948
3.265,5.42603
3.270,6.51855
3.275,5.3833
3.280,2.34985
3.285,3.27759
3.290,3.90625
3.295,2.64282
3.300,3.48511
3.305,4.6936
3.310,5.81665
3.315,7.04346
3.320,6.62231
3.325,5.9021
3.330,8.26416
3.335,10.3271
3.340,8.25806
3.345,7.04346
3.350,8.18481
3.355,11.0718
3.360,12.6526
3.365,12.1948
3.370,10.9436
3.375,9.74121
3.380,9.82056
3.385,9.91211
3.390,9.12476
3.395,8.10547
3.400,8.14209
3.405,7.01904
3.410,6.16455
3.415,7.50732
3.420,7.37915
3.425,3.36304
3.430,0.256348
3.435,0.689697
3.440,5.13916
3.445,7.59888
3.450,6.72607
3.455,5.5542
3.460,4.84009
3.465,5.69458
3.470,6.09741
3.475,3.59497
3.480,2.84424
3.485,4.80347
3.490,6.04858
3.495,4.91943
3.500,4.27856
3.505,5.33447
3.510,5.82275
3.515,5.67017
3.520,5.7251
3.525,6.13403
3.530,5.3833
3.535,5.66406
3.540,5.78003
3.545,7.73926
3.550,11.6516
3.555,12.4695
3.560,9.63135
3.565,5.78613
3.570,2.53906
3.575,5.15747
3.580,10.7178
3.585,14.2944
3.590,13.8672
3.595,9.7229
3.600,5.68848
3.605,5.09644
3.610,8.14209
3.615,10.8398
3.620,11.0901
3.625,10.2661
3.630,6.67114
3.635,4.10767
3.640,3.56445
3.645,4.79126
3.650,8.52051
3.655,12.3901
3.660,12.6465
3.665,9.45435
3.670,8.63647
3.675,9.58252
3.680,11.0474
3.685,10.2112
3.690,8.75244
3.695,8.14209
3.700,7.40967
3.705,7.44629
3.710,8.56934
3.715,10.6873
3.720,13.8428
3.725,16.1011
3.730,14.6057
3.735,11.2122
3.740,10.3943
3.745,12.1887
3.750,14.209
3.755,14.0503
3.760,10.7788
3.765,9.41772
3.770,13.147
3.775,14.9292
3.780,14.3738
3.785,12.3413
3.790,9.87549
3.795,10.5957
3.800,12.6709
3.805,12.2314
3.810,10.4858
3.815,11.8652
3.820,15.0146
3.825,15.1733
3.830,12.3169
3.835,9.97314
3.840,9.00879
3.845,11.8408
3.850,16.7847
3.855,18.5181
3.860,17.7856
3.865,16.7664
3.870,14.7522
3.875,13.3667
3.880,12.6465
3.885,12.7136
3.890,13.2385
3.895,14.447
3.900,17.1021
3.905,18.573
3.910,19.3848
3.915,18.8171
3.920,17.0471
3.925,15.3381
3.930,15.4175
3.935,16.925
3.940,17.7917
3.945,17.6819
3.950,16.4856
3.955,14.9841
3.960,16.2537
3.965,17.9871
3.970,16.1682
3.975,13.7451
3.980,13.0493
3.985,13.8
3.990,14.2456
3.995,15.3931
4.000,15.3931
4.005,14.0198
4.010,14.8438
4.015,16.0889
4.020,15.7349
4.025,16.6748
4.030,18.8599
4.035,19.2749
4.040,18.7378
4.045,20.3369
4.050,20.1416
4.055,16.7969
4.060,16.1804
4.065,18.2373
4.070,20.6726
4.075,21.5393
4.080,20.636
4.085,18.8354
4.090,16.1682
4.095,16.2659
4.100,16.4124
4.105,14.0137
4.110,13.9893
4.115,16.8945
4.120,17.4438
4.125,14.4653
4.130,12.4817
4.135,13.0737
4.140,13.3118
4.145,14.3555
4.150,16.1133
4.155,16.6138
4.160,15.1062
4.165,15.4785
4.170,15.0208
4.175,14.8438
4.180,14.8438
4.185,14.563
4.190,12.6709
4.195,10.8337
4.200,10.4736
4.205,11.5051
4.210,14.2517
4.215,16.1865
4.220,14.2639
4.225,13.2141
4.230,13.7451
4.235,14.1846
4.240,15.7654
4.245,17.3279
4.250,16.1133
4.255,14.5081
4.260,13.7085
4.265,13.9648
4.270,12.3169
4.275,11.3403
4.280,11.6943
4.285,13.8916
4.290,14.9231
4.295,14.1357
4.300,14.0015
4.305,13.9709
4.310,14.0381
4.315,13.8916
4.320,11.1145
4.325,7.62939
4.330,7.20825
4.335,11.5967
4.340,14.9109
4.345,13.623
4.350,11.615
4.355,9.93652
4.360,11.9324
4.365,15.5273
4.370,17.1265
4.375,13.8611
4.380,9.82056
4.385,8.72803
4.390,10.3271
4.395,13.5559
4.400,14.1357
4.405,14.9902
4.410,14.6606
4.415,13.4888
4.420,15.2344
4.425,17.8467
4.430,19.0613
4.435,18.5303
4.440,17.6208
4.445,18.5242
4.450,19.5374
4.455,17.8284
4.460,14.7095
4.465,13.4583
4.470,13.4583
4.475,14.4531
4.480,15.6189
4.485,13.1348
4.490,11.5112
4.495,12.3047
4.500,12.5366
4.505,9.198
4.510,6.35376
4.515,9.05151
4.520,15.9241
4.525,18.4875
4.530,16.6626
4.535,13.4155
4.540,9.90601
4.545,8.65479
4.550,9.81445
4.555,11.2732
4.560,11.9751
4.565,12.2681
4.570,10.498
4.575,8.22754
4.580,7.14111
4.585,8.55103
4.590,11.5479
4.595,12.6282
4.600,10.1746
4.605,7.90405
4.610,7.30591
4.615,8.57544
4.620,9.41772
4.625,9.50928
4.630,10.553
4.635,11.8347
4.640,12.1704
4.645,13.1653
4.650,13.0005
4.655,13.9404
4.660,15.0024
4.665,14.1174
4.670,12.2681
4.675,11.0535
4.680,12.5183
4.685,16.3025
4.690,19.8975
4.695,19.928
4.700,19.6899
4.705,17.2607
4.710,15.7898
4.715,15.0696
4.720,13.7024
4.725,12.5305
4.730,11.792
4.735,12.8601
4.740,15.21
4.745,15.1123
4.750,11.9629
4.755,9.52759
4.760,8.6792
4.765,9.43604
4.770,11.6394
4.775,13.4155
4.780,12.3962
4.785,9.69238
4.790,8.63647
4.795,9.90601
4.800,13.269
4.805,13.6841
4.810,13.5132
4.815,12.0544
4.820,11.0596
4.825,13.0127
4.830,12.7991
4.835,11.2122
4.840,10.1013
4.845,11.3831
4.850,14.9963
4.855,16.5955
4.860,15.1489
4.865,15.5945
4.870,16.8701
4.875,15.9302
4.880,14.0625
4.885,13.385
4.890,15.1123
4.895,15.9912
4.900,17.0654
4.905,18.3777
4.910,15.564
4.915,14.5813
4.920,15.5518
4.925,16.51
4.930,18.0908
4.935,15.1978
4.940,11.8774
4.945,10.8948
4.950,12.0422
4.955,14.8682
4.960,15.7959
4.965,14.8926
4.970,15.4297
4.975,16.4001
4.980,15.6738
4.985,12.2131
4.990,9.05151
4.995,8.56323
5.000,11.9995
5.005,13.6108
5.010,11.2793
5.015,10.7056
5.020,11.9873
5.025,13.1653
5.030,11.4197
5.035,10.5286
5.040,10.2417
5.045,12.0789
5.050,15.1611
5.055,14.5386
5.060,9.99146
5.065,7.37305
5.070,7.93457
5.075,8.17871
5.080,5.45654
5.085,2.64282
5.090,4.01611
5.095,4.99268
5.100,3.34473
5.105,2.50244
5.110,0.640869
5.115,-1.67236
5.120,0.793457
5.125,4.18701
5.130,3.24707
5.135,-2.18506
5.140,-7.27539
5.145,-8.31299
5.150,-6.73828
5.155,-3.09448
5.160,-1.76392
5.165,-5.3894
5.170,-7.4646
5.175,-7.20825
5.180,-6.51245
5.185,-6.90308
5.190,-5.84717
5.195,-3.10669
5.200,-2.03857
5.205,-5.58472
5.210,-9.84497
5.215,-11.0596
5.220,-9.68628
5.225,-8.98438
5.230,-8.69751
5.235,-10.1135
5.240,-12.3962
5.245,-13.2324
5.250,-12.1643
5.255,-12.1277
5.260,-12.2009
5.265,-11.1267
5.270,-13.6841
5.275,-16.0889
5.280,-14.9841
5.285,-10.7056
5.290,-7.40967
5.295,-6.69556
5.300,-7.9895
5.305,-10.5713
5.310,-11.3037
5.315,-11.6394
5.320,-12.3779
5.325,-11.9873
5.330,-11.7126
5.335,-7.32422
5.340,-4.43726
5.345,-11.0718
5.350,-18.1519
5.355,-19.2383
5.360,-16.864
5.365,-14.5203
5.370,-13.4766
5.375,-14.5386
5.380,-14.1357
5.385,-9.70459
5.390,-5.53589
5.395,-6.0791
5.400,-8.06274
5.405,-8.92334
5.410,-14.0808
5.415,-17.7795
5.420,-16.0767
5.425,-10.144
5.430,-5.10254
5.435,-3.41797
5.440,-6.78101
5.445,-11.5845
5.450,-12.7686
5.455,-10.4919
5.460,-8.49609
5.465,-8.19092
5.470,-10.1624
5.475,-11.7371
5.480,-11.0413
5.485,-9.26514
5.490,-6.53687
5.495,-3.6438
5.500,-3.6438
5.505,-4.98047
5.510,-5.57861
5.515,-5.75562
5.520,-6.71997
5.525,-8.64258
5.530,-9.2041
5.535,-8.64258
5.540,-6.84204
5.545,-5.94482
5.550,-5.26123
5.555,-3.78418
5.560,-3.73535
5.565,-5.05981
5.570,-6.19507
5.575,-8.52661
5.580,-10.8154
5.585,-7.77588
5.590,-2.20947
5.595,1.46484
5.600,0.170898
5.605,-1.17798
5.610,-0.07935
5.615,-0.15869
5.620,2.27661
5.625,1.11084
5.630,-2.75269
5.635,-3.2959
5.640,-2.51465
5.645,-1.83105
5.650,-1.52588
5.655,-1.13525
5.660,0.341797
5.665,1.84937
5.670,1.0376
5.675,-1.08032
5.680,-3.6377
5.685,-1.61133
5.690,0.982666
5.695,-0.40894
5.700,-2.85034
5.705,-4.01611
5.710,-1.34277
5.715,5.49316
5.720,9.52148
5.725,5.84717
5.730,-0.65308
5.735,-3.53394
5.740,-1.08032
5.745,2.98462
5.750,6.10962
5.755,2.4231
5.760,-1.01318
5.765,-0.45776
5.770,-0.7019
5.775,-1.5686
5.780,-2.40479
5.785,-0.14648
5.790,3.19824
5.795,4.81567
5.800,5.01099
5.805,5.10254
5.810,5.40161
5.815,4.82178
5.820,3.69873
5.825,4.01611
5.830,5.05371
5.835,4.29688
5.840,3.41187
5.845,2.88086
5.850,3.85132
5.855,4.1748
5.860,2.19727
5.865,1.0498
5.870,0.848389
5.875,4.22974
5.880,6.0791
5.885,4.82178
5.890,3.55835
5.895,4.77905
5.900,7.70874
5.905,7.6355
5.910,5.9021
5.915,5.69458
5.920,4.62646
5.925,2.44751
5.930,-0.20142
5.935,1.9043
5.940,6.427
5.945,7.26929
5.950,4.93774
5.955,2.7832
5.960,3.35083
5.965,5.47485
5.970,7.84302
5.975,6.70166
5.980,4.88892
5.985,5.5481
5.990,4.76074
5.995,1.85547
6.000,3.19824
6.005,5.53589
6.010,4.97437
6.015,4.12598
6.020,2.41089
6.025,5.21851
6.030,8.82568
6.035,9.18579
6.040,7.01294
6.045,3.89404
6.050,2.62451
6.055,2.03247
6.060,3.50342
6.065,3.07007
6.070,1.40381
6.075,2.72827
6.080,3.60107
6.085,2.02637
6.090,3.25317
6.095,1.61743
6.100,0.939941
6.105,0.976563
6.110,-1.20239
6.115,-2.28882
6.120,-3.08838
6.125,-0.75684
6.130,3.71704
6.135,3.33252
6.140,1.81885
6.145,0.286865
6.150,0.238037
6.155,3.28979
6.160,5.22461
6.165,4.58984
6.170,2.35596
6.175,2.28882
6.180,-0.74463
6.185,-0.80566
6.190,1.52588
6.195,2.79541
6.200,2.92358
6.205,0.823975
6.210,0.006104
6.215,3.91846
6.220,9.17358
6.225,10.0647
6.230,4.77905
6.235,0.90332
6.240,-3.04565
6.245,-3.21655
6.250,-1.72119
6.255,0.213623
6.260,3.80249
6.265,5.29175
6.270,4.29077
6.275,0.292969
6.280,-1.71509
6.285,-0.54321
6.290,1.29395
6.295,2.86255
6.300,2.55127
6.305,1.85547
6.310,2.09961
6.315,1.30005
6.320,1.58081
6.325,0.097656
6.330,-0.15869
6.335,2.68555
6.340,4.46167
6.345,5.40771
6.350,5.39551
6.355,3.46069
6.360,2.16064
6.365,3.4729
6.370,3.19824
6.375,1.13525
6.380,0.952148
6.385,4.82178
6.390,7.12891
6.395,4.94995
6.400,1.74561
6.405,2.53296
6.410,6.41479
6.415,8.52051
6.420,7.2937
6.425,4.83398
6.430,2.89307
6.435,6.11572
6.440,9.00269
6.445,6.21948
6.450,2.89307
6.455,0.817871
6.460,-0.22583
6.465,-0.44556
6.470,-2.14233
6.475,-0.29907
6.480,3.53394
6.485,2.53296
6.490,0.244141
6.495,0.732422
6.500,3.44238
6.505,6.80542
6.510,9.3811
6.515,8.03833
6.520,4.63867
6.525,2.09351
6.530,3.51563
6.535,5.09644
6.540,6.31104
6.545,8.06885
6.550,8.05664
6.555,9.3689
6.560,7.68433
6.565,5.12695
6.570,4.32129
6.575,2.88696
6.580,0.042725
6.585,-2.46582
6.590,-4.23584
6.595,-3.41187
6.600,-3.44238
6.605,0.274658
6.610,4.8645
6.615,6.72607
6.620,5.88989
6.625,4.15649
6.630,2.30103
6.635,1.67236
6.640,0.726318
6.645,0.915527
6.650,-0.43335
6.655,0.579834
6.660,2.38647
6.665,-0.37231
6.670,-1.61743
6.675,-0.77515
6.680,3.46069
6.685,6.23779
6.690,6.67725
6.695,3.96729
6.700,1.00708
6.705,0.744629
6.710,1.63574
6.715,-0.54321
6.720,-1.78223
6.725,-0.61646
6.730,3.04565
6.735,3.54004
6.740,3.41187
6.745,4.58984
6.750,2.96631
6.755,1.26953
6.760,4.11987
6.765,2.13623
6.770,0.067139
6.775,-0.27466
6.780,1.7334
6.785,4.92554
6.790,4.38232
6.795,1.45874
6.800,-1.51978
6.805,1.03149
6.810,5.01709
6.815,5.23682
6.820,3.68652
6.825,2.33154
6.830,0.378418
6.835,0.811768
6.840,-0.83008
6.845,-2.33765
6.850,-1.19629
6.855,0.622559
6.860,1.19019
6.865,-0.10986
6.870,-0.12817
6.875,2.89917
6.880,2.66113
6.885,-1.17188
6.890,-2.50854
6.895,0.994873
6.900,4.6875
6.905,6.10962
6.910,2.48413
6.915,-0.83618
6.920,-2.20337
6.925,0.720215
6.930,4.26025
6.935,3.4729
6.940,1.72729
6.945,0.317383
6.950,2.50854
6.955,5.46875
6.960,5.09033
6.965,3.77197
6.970,1.75171
6.975,0.750732
6.980,2.6123
6.985,3.31421
6.990,1.15967
6.995,-1.0437
7.000,-1.89209
7.005,-1.2085
7.010,-1.48315
7.015,-0.61035
7.020,0.292969
7.025,-0.93994
7.030,-2.6001
7.035,-3.61938
7.040,-2.28271
7.045,0.646973
7.050,2.64893
7.055,4.79126
7.060,6.95801
7.065,6.22559
7.070,4.1626
7.075,3.88794
7.080,6.35376
7.085,9.32617
7.090,8.22754
7.095,4.05884
7.100,1.29395
7.105,0.238037
7.110,1.75781
7.115,5.40161
7.120,3.32642
7.125,-0.28687
7.130,-0.64087
7.135,-1.53809
7.140,-0.83008
7.145,-0.41504
7.150,-0.53101
7.155,-1.17188
7.160,-2.05078
7.165,-2.81372
7.170,-1.5625
7.175,-0.98267
7.180,-0.53711
7.185,0.042725
7.190,-0.57373
7.195,-2.50244
7.200,-4.01611
7.205,-2.64893
7.210,0.622559
7.215,0.170898
7.220,1.0498
7.225,-1.11694
7.230,-3.80249
7.235,-3.60107
7.240,-3.57666
7.245,-3.13721
7.250,-3.40576
7.255,2.18506
7.260,4.93774
7.265,2.4231
7.270,-1.86768
7.275,-1.5564
7.280,1.84326
7.285,6.4209
7.290,8.30078
7.295,4.07715
7.300,-2.63062
7.305,-3.56445
7.310,1.19629
7.315,4.92554
7.320,5.57861
7.325,2.74658
7.330,-2.96631
7.335,-3.68652
7.340,0.830078
7.345,4.45557
7.350,5.0293
7.355,4.52271
7.360,5.51147
7.365,4.63257
7.370,2.06299
7.375,-1.10474
7.380,-1.94702
7.385,1.75171
7.390,9.46655
7.395,12.0483
7.400,8.25195
7.405,5.87769
7.410,9.81445
7.415,9.66797
7.420,7.2876
7.425,8.75854
7.430,9.0271
7.435,7.39746
7.440,6.16455
7.445,4.99878
7.450,3.85742
7.455,2.84424
7.460,3.4668
7.465,3.16162
7.470,4.05884
7.475,6.67725
7.480,8.09937
7.485,8.58765
7.490,6.64063
7.495,4.38843
7.500,6.09741
7.505,5.92041
7.510,3.00903
7.515,3.19824
7.520,6.09131
7.525,9.66797
7.530,8.14209
7.535,4.05273
7.540,3.38135
7.545,3.86353
7.550,7.4707
7.555,11.5356
