sec,EEG
2.020,38.3362
2.025,39.4287
2.030,40.6921
2.035,39.8621
2.040,38.269
2.045,39.1235
2.050,39.7949
2.055,38.7329
2.060,38.1287
2.065,37.6343
2.070,33.5876
2.075,30.7068
2.080,32.9773
2.085,37.3962
2.090,39.4592
2.095,41.5344
2.100,44.3726
2.105,46.6919
2.110,48.2788
2.115,51.0986
2.120,52.1545
2.125,50.1709
2.130,46.3135
2.135,43.3533
2.140,41.8884
2.145,41.0828
2.150,40.686
2.155,39.7766
2.160,39.1418
2.165,38.6902
2.170,37.9944
2.175,35.9741
2.180,33.9233
2.185,32.7942
2.190,31.7078
2.195,31.2256
2.200,32.2083
2.205,36.0046
2.210,40.7471
2.215,36.0901
2.220,27.71
2.225,21.4722
2.230,16.0522
2.235,10.1685
2.240,5.26733
2.245,-0.97656
2.250,-7.99561
2.255,-11.9812
2.260,-13.9404
2.265,-17.8406
2.270,-23.3337
2.275,-30.3223
2.280,-34.9304
2.285,-37.03
2.290,-39.0198
2.295,-39.2944
2.300,-40.5396
2.305,-42.218
2.310,-41.0217
2.315,-38.8184
2.320,-38.2751
2.325,-39.5447
2.330,-40.3198
2.335,-39.2273
2.340,-38.5315
2.345,-39.3188
2.350,-41.3879
2.355,-42.0898
2.360,-40.5518
2.365,-39.0137
2.370,-39.0198
2.375,-39.6667
2.380,-38.6963
2.385,-36.1267
2.390,-32.8308
2.395,-32.4951
2.400,-34.4116
2.405,-37.8357
2.410,-39.7766
2.415,-38.7512
2.420,-36.7493
2.425,-34.4299
2.430,-31.6711
2.435,-30.6152
2.440,-32.7942
2.445,-34.2407
2.450,-32.3792
2.455,-30.6641
2.460,-28.9246
2.465,-27.1545
2.470,-27.4109
2.475,-28.7964
2.480,-29.1382
2.485,-28.7842
2.490,-28.7659
2.495,-27.9297
2.500,-26.8066
2.505,-27.6184
2.510,-28.6011
2.515,-26.7883
2.520,-23.822
2.525,-21.1365
2.530,-19.5313
2.535,-18.1885
2.540,-14.7888
2.545,-20.8618
2.550,-27.4109
2.555,-26.9226
2.560,-25.7507
2.565,-25.946
2.570,-27.6367
2.575,-27.0203
2.580,-23.9319
2.585,-18.3411
2.590,-17.5049
2.595,-22.0215
2.600,-22.998
2.605,-20.2026
2.610,-16.5588
2.615,-15.9424
2.620,-16.2415
2.625,-12.03
2.630,-11.1389
2.635,-14.3555
2.640,-18.3899
2.645,-20.5017
2.650,-20.1294
2.655,-17.7124
2.660,-17.157
2.665,-20.4529
2.670,-20.4773
2.675,-16.0339
2.680,-15.033
2.685,-15.6738
2.690,-15.6494
2.695,-14.9902
2.700,-12.3413
2.705,-11.0352
2.710,-11.9141
2.715,-13.0981
2.720,-13.7512
2.725,-13.623
2.730,-13.8184
2.735,-17.5354
2.740,-24.2676
2.745,-26.0681
2.750,-19.9707
2.755,-16.9006
2.760,-17.1509
2.765,-18.0786
2.770,-21.7773
2.775,-26.0193
2.780,-23.9075
2.785,-21.0571
2.790,-21.8445
2.795,-17.2302
2.800,-13.6658
2.805,-16.7175
2.810,-17.5232
2.815,-16.5039
2.820,-17.7246
2.825,-18.9331
2.830,-18.0054
2.835,-14.3433
2.840,-9.27734
2.845,-6.43921
2.850,-8.39233
2.855,-16.7664
2.860,-23.938
2.865,-25.4028
2.870,-22.1313
2.875,-20.8801
2.880,-21.46
2.885,-19.1711
2.890,-15.5945
2.895,-14.2822
2.900,-13.7207
2.905,-13.8184
2.910,-14.6301
2.915,-14.8315
2.920,-15.6494
2.925,-17.3462
2.930,-16.7542
2.935,-16.0522
2.940,-16.4551
2.945,-17.8284
2.950,-17.6392
2.955,-16.4429
2.960,-15.4968
2.965,-14.3494
2.970,-14.624
2.975,-14.0564
2.980,-12.7502
2.985,-11.9629
2.990,-14.9719
2.995,-15.8081
3.000,-10.2112
3.005,-9.06982
3.010,-10.3699
3.015,-10.0281
3.020,-8.74634
3.025,-9.84497
3.030,-12.8174
3.035,-14.7156
3.040,-15.3137
3.045,-11.4319
3.050,-8.14819
3.055,-8.94775
3.060,-11.8591
3.065,-13.8
3.070,-13.0737
3.075,-11.9263
3.080,-11.2122
3.085,-8.45947
3.090,-5.5603
3.095,-5.0293
3.100,-7.78198
3.105,-10.4004
3.110,-11.5173
3.115,-11.3342
3.120,-11.1023
3.125,-11.4197
3.130,-10.8215
3.135,-11.0474
3.140,-11.7371
3.145,-11.0168
3.150,-9.05762
3.155,-8.09937
3.160,-7.80029
3.165,-7.58667
3.170,-7.70874
3.175,-8.35571
3.180,-8.36182
3.185,-7.22046
3.190,-5.61523
3.195,-4.88892
3.200,-5.16357
3.205,-6.22559
3.210,-6.70776
3.215,-7.55615
3.220,-9.34448
3.225,-11.1877
3.230,-12.2803
3.235,-12.6099
3.240,-10.2783
3.245,-6.81763
3.250,-4.65088
3.255,-3.70483
3.260,-4.13208
3.265,-5.68237
3.270,-6.43921
3.275,-5.31616
3.280,-3.46069
3.285,-0.63477
3.290,-0.15259
3.295,-1.95923
3.300,-5.07813
3.305,-6.54907
3.310,-3.21045
3.315,-4.1748
3.320,-6.01807
3.325,-10.2112
3.330,-15.8386
3.335,-16.2842
3.340,-12.3962
3.345,-9.36279
3.350,-7.58057
3.355,-7.17773
3.360,-7.08618
3.365,-6.89697
3.370,-6.52466
3.375,-5.57861
3.380,-5.12695
3.385,-5.19409
3.390,-5.47485
3.395,-5.51147
3.400,-4.57764
3.405,-4.53491
3.410,-5.84717
3.415,-5.58472
3.420,-5.96313
3.425,-7.1167
3.430,-7.77588
3.435,-7.52563
3.440,-6.46362
3.445,-5.59692
3.450,-4.35791
3.455,-4.42505
3.460,-5.2063
3.465,-4.94385
3.470,-4.26025
3.475,-3.65601
3.480,-5.48096
3.485,-9.46045
3.490,-11.5479
3.495,-12.3535
3.500,-11.9263
3.505,-12.7808
3.510,-12.4573
3.515,-10.5408
3.520,-7.83691
3.525,-2.48413
3.530,2.23999
3.535,6.73218
3.540,10.1013
3.545,13.9771
3.550,16.9861
3.555,15.8203
3.560,12.262
3.565,10.6018
3.570,12.4695
3.575,14.2395
3.580,12.7014
3.585,6.87256
3.590,1.5564
3.595,0.543213
3.600,3.97339
3.605,6.54907
3.610,6.52466
3.615,4.80957
3.620,3.28979
3.625,2.0752
3.630,-0.89722
3.635,-3.02124
3.640,-2.80151
3.645,-3.02124
3.650,-3.79028
3.655,-3.18604
3.660,-4.48608
3.665,-6.09741
3.670,-7.41577
3.675,-8.56934
3.680,-6.75659
3.685,-2.0813
3.690,2.13623
3.695,2.69775
3.700,1.44043
3.705,0.134277
3.710,-1.49536
3.715,-2.49634
3.720,-1.09863
3.725,0.793457
3.730,4.26636
3.735,4.55933
3.740,1.55029
3.745,-1.52588
3.750,-4.88281
3.755,-6.74438
3.760,-5.96313
3.765,-4.30908
3.770,-4.54102
3.775,-6.13403
3.780,-7.22046
3.785,-6.98242
3.790,-4.87061
3.795,-4.02222
3.800,-6.21948
3.805,-8.86841
3.810,-10.5652
3.815,-8.89893
3.820,-7.05566
3.825,-4.38232
3.830,-2.12402
3.835,-6.13403
3.840,-11.7615
3.845,-12.0544
3.850,-8.38623
3.855,-5.19409
3.860,-4.1626
3.865,-5.45044
3.870,-7.43408
3.875,-4.98047
3.880,-2.17285
3.885,-6.26831
3.890,-10.9253
3.895,-14.032
3.900,-11.8591
3.905,-8.36182
3.910,-7.64771
3.915,-5.17578
3.920,-4.04663
3.925,-5.77393
3.930,-6.88477
3.935,-6.69556
3.940,-6.39038
3.945,-6.62842
3.950,-9.16748
3.955,-11.1694
3.960,-9.58862
3.965,-6.04248
3.970,-2.92969
3.975,-2.83813
3.980,-5.01099
3.985,-6.65894
3.990,-6.56128
3.995,-6.22559
4.000,-7.09839
4.005,-9.11255
4.010,-11.1938
4.015,-11.3892
4.020,-10.2539
4.025,-7.95898
4.030,-7.59888
4.035,-8.37402
4.040,-9.39941
4.045,-7.69653
4.050,-4.5166
4.055,-2.93579
4.060,-3.60107
4.065,-6.15234
4.070,-9.34448
4.075,-10.8826
4.080,-10.6567
4.085,-10.3577
4.090,-10.1563
4.095,-9.79004
4.100,-8.56323
4.105,-7.4585
4.110,-7.14111
4.115,-8.22144
4.120,-8.64868
4.125,-9.12476
4.130,-9.96704
4.135,-9.7168
4.140,-7.72705
4.145,-3.16772
4.150,1.48926
4.155,-1.94702
4.160,-10.022
4.165,-14.9475
4.170,-14.2029
4.175,-10.376
4.180,-9.79614
4.185,-15.0208
4.190,-21.7468
4.195,-23.3093
4.200,-21.2646
4.205,-21.3867
4.210,-22.0032
4.215,-22.4487
4.220,-22.7295
4.225,-22.229
4.230,-23.6267
4.235,-26.5991
4.240,-27.6489
4.245,-28.3264
4.250,-27.8442
4.255,-25.9583
4.260,-24.0356
4.265,-23.7305
4.270,-25.0061
4.275,-26.8738
4.280,-27.887
4.285,-26.8188
4.290,-26.7578
4.295,-26.7334
4.300,-27.4048
4.305,-27.4719
4.310,-27.2034
4.315,-27.9114
4.320,-28.8635
4.325,-28.7781
4.330,-27.2644
4.335,-24.2676
4.340,-23.8647
4.345,-23.7732
4.350,-23.1689
4.355,-24.7253
4.360,-25.6836
4.365,-27.533
4.370,-29.3945
4.375,-30.0171
4.380,-31.6528
4.385,-31.958
4.390,-30.603
4.395,-29.8157
4.400,-28.3508
4.405,-27.2583
4.410,-28.2349
4.415,-28.8452
4.420,-28.6621
4.425,-27.9663
4.430,-27.1301
4.435,-26.2756
4.440,-24.8596
4.445,-24.176
4.450,-22.4121
4.455,-20.2454
4.460,-18.7622
4.465,-17.9749
4.470,-17.3584
4.475,-15.4297
4.480,-13.7756
4.485,-12.8906
4.490,-13.623
4.495,-14.1541
4.500,-13.6047
4.505,-14.1968
4.510,-14.9597
4.515,-14.7827
4.520,-15.1062
4.525,-13.6597
4.530,-11.9507
4.535,-13.1897
4.540,-12.5244
4.545,-9.65576
4.550,-6.89087
4.555,-4.5166
4.560,-4.94385
4.565,-7.37915
4.570,-9.15527
4.575,-10.5042
4.580,-11.9507
4.585,-11.1694
4.590,-9.39331
4.595,-7.03125
4.600,-4.66919
4.605,-1.47705
4.610,1.15967
4.615,6.75049
4.620,14.3372
4.625,17.4255
4.630,15.8691
4.635,13.5254
4.640,12.0911
4.645,13.0676
4.650,15.0208
4.655,17.5476
4.660,18.457
4.665,16.6504
4.670,13.7146
4.675,11.1145
4.680,7.94678
4.685,7.64771
4.690,9.66187
4.695,10.1379
4.700,8.77075
4.705,7.49512
4.710,7.4707
4.715,7.82471
4.720,7.74536
4.725,6.03638
4.730,3.03955
4.735,2.32544
4.740,3.78418
4.745,4.31519
4.750,3.97949
4.755,4.77295
4.760,6.31104
4.765,6.79321
4.770,5.35278
4.775,2.948
4.780,1.64795
4.785,3.35083
4.790,5.52979
4.795,5.40771
4.800,3.11279
4.805,1.60522
4.810,2.40479
4.815,4.52881
4.820,6.02417
4.825,7.56226
4.830,7.72095
4.835,5.54199
4.840,1.98975
4.845,-1.26953
4.850,-1.05591
4.855,1.27563
4.860,3.05176
4.865,4.20532
4.870,2.32544
4.875,0.549316
4.880,0.164795
4.885,0.177002
4.890,0.994873
4.895,2.22168
4.900,3.28979
4.905,1.5625
4.910,0.598145
4.915,1.81274
4.920,3.38135
4.925,4.73633
4.930,2.23389
4.935,-2.46582
4.940,-0.46997
4.945,2.54517
4.950,1.94702
4.955,2.65503
4.960,3.79639
4.965,6.02417
4.970,10.791
4.975,17.334
4.980,18.6523
4.985,18.3655
4.990,22.0093
4.995,26.416
5.000,30.1697
5.005,35.7117
5.010,43.3228
5.015,48.3398
5.020,50.5493
5.025,49.4812
5.030,47.4854
5.035,43.0969
5.040,40.564
5.045,40.155
5.050,37.7319
5.055,36.9873
5.060,34.9182
5.065,32.373
5.070,30.0842
5.075,28.833
5.080,27.7283
5.085,26.9592
5.090,26.4832
5.095,25.0366
5.100,23.8098
5.105,25.4944
5.110,28.4424
5.115,28.6682
5.120,26.5869
5.125,23.3032
5.130,19.8486
5.135,18.6279
5.140,19.4702
5.145,21.8567
5.150,23.6877
5.155,24.5483
5.160,25.4822
5.165,25.1587
5.170,25.0122
5.175,25.6165
5.180,26.1108
5.185,26.0071
5.190,26.2024
5.195,26.001
5.200,25.3662
5.205,25.0793
5.210,24.6765
5.215,24.1272
5.220,24.53
5.225,24.7864
5.230,23.8098
5.235,21.6919
5.240,20.9045
5.245,22.0581
5.250,23.4741
5.255,23.6084
5.260,21.7712
5.265,18.0054
5.270,15.6372
5.275,15.4175
5.280,16.0645
5.285,15.6738
5.290,13.5132
5.295,12.4573
5.300,12.0544
5.305,13.2324
5.310,15.2771
5.315,17.627
5.320,18.6218
5.325,16.9983
5.330,14.4104
5.335,12.8784
5.340,14.1663
5.345,16.6321
5.350,17.3706
5.355,17.9626
5.360,19.1956
5.365,18.5669
5.370,16.9678
5.375,14.8376
5.380,13.4277
5.385,14.6729
5.390,15.6677
5.395,15.918
5.400,15.9729
5.405,18.3838
5.410,22.0032
5.415,23.291
5.420,21.9971
5.425,19.4885
5.430,18.6035
5.435,19.2261
5.440,22.699
5.445,26.9653
5.450,22.0825
5.455,18.6829
5.460,20.1538
5.465,23.5107
5.470,21.6492
5.475,16.51
5.480,11.0535
5.485,7.17773
5.490,8.45337
5.495,8.82568
5.500,4.27856
5.505,0.463867
5.510,-1.22681
5.515,-4.85229
5.520,-9.87549
5.525,-10.7727
5.530,-6.55518
5.535,-4.63867
5.540,-7.74536
5.545,-10.0708
5.550,-7.8186
5.555,-8.37402
5.560,-9.81445
5.565,-9.06372
5.570,-11.0352
5.575,-11.8896
5.580,-10.1807
5.585,-11.0168
5.590,-14.1907
5.595,-14.6362
5.600,-16.4612
5.605,-16.2903
5.610,-11.4197
5.615,-7.70264
5.620,-9.50928
5.625,-16.2659
5.630,-21.6125
5.635,-19.6655
5.640,-17.5659
5.645,-21.3928
5.650,-28.8452
5.655,-27.9724
5.660,-19.5129
5.665,-16.1194
5.670,-17.0898
5.675,-19.1589
5.680,-23.4985
5.685,-24.9756
5.690,-21.0938
5.695,-21.2158
5.700,-23.6267
5.705,-20.8008
5.710,-16.8518
5.715,-19.7998
5.720,-22.052
5.725,-17.5964
5.730,-15.1306
5.735,-15.4358
5.740,-19.0125
5.745,-25.4333
5.750,-25.8667
5.755,-19.9829
5.760,-16.6138
5.765,-16.0828
5.770,-18.2861
5.775,-21.4966
5.780,-20.9839
5.785,-17.2546
5.790,-17.981
5.795,-22.406
5.800,-25.5493
5.805,-25.7385
5.810,-26.5503
5.815,-27.0386
5.820,-23.3521
5.825,-17.0166
5.830,-14.4226
5.835,-15.3564
5.840,-19.2444
5.845,-21.7834
5.850,-24.4202
5.855,-25.5066
5.860,-28.0518
5.865,-31.0059
5.870,-27.4658
5.875,-22.2656
5.880,-18.8904
5.885,-22.0215
5.890,-25.2197
5.895,-21.9849
5.900,-20.4041
5.905,-22.9919
5.910,-20.4956
5.915,-16.2415
5.920,-16.7786
5.925,-19.9829
5.930,-26.8005
5.935,-27.6367
5.940,-23.9014
5.945,-23.9807
5.950,-25.8728
5.955,-28.833
5.960,-29.4189
5.965,-26.5808
5.970,-23.3643
5.975,-17.0166
5.980,-14.4897
5.985,-13.1592
5.990,-16.8762
5.995,-22.5891
6.000,-25.5737
6.005,-24.5361
6.010,-23.0652
6.015,-21.7285
6.020,-21.582
6.025,-24.8718
6.030,-27.9114
6.035,-28.949
6.040,-26.1841
6.045,-22.6929
6.050,-22.6746
6.055,-22.583
6.060,-20.4102
6.065,-18.3655
6.070,-18.2495
6.075,-20.4346
6.080,-23.2483
6.085,-22.5037
6.090,-19.7937
6.095,-20.05
6.100,-22.0154
6.105,-23.1995
6.110,-24.1882
6.115,-25.1343
6.120,-24.6216
6.125,-22.5647
6.130,-19.165
6.135,-14.7522
6.140,-12.5244
6.145,-13.8
6.150,-17.1265
6.155,-18.7256
6.160,-17.9443
6.165,-16.2598
6.170,-15.5273
6.175,-17.6208
6.180,-21.5515
6.185,-24.8535
6.190,-22.6563
6.195,-17.749
6.200,-12.5
6.205,-7.16553
6.210,-3.93677
6.215,-4.44336
6.220,-7.17163
6.225,-10.8826
6.230,-12.8723
6.235,-12.854
6.240,-11.0474
6.245,-8.44727
6.250,-7.66602
6.255,-8.55103
6.260,-4.78516
6.265,-0.54932
6.270,2.17896
6.275,6.96411
6.280,10.907
6.285,13.1897
6.290,16.2659
6.295,18.2678
6.300,17.2363
6.305,15.2039
6.310,13.9038
6.315,12.9456
6.320,13.6719
6.325,16.3574
6.330,18.1274
6.335,17.395
6.340,14.1785
6.345,11.0229
6.350,8.91724
6.355,8.1604
6.360,10.3271
6.365,13.855
6.370,16.6321
6.375,15.9302
6.380,13.4705
6.385,10.8276
6.390,8.54492
6.395,7.07397
6.400,7.47681
6.405,10.7422
6.410,12.3535
6.415,13.0371
6.420,12.9272
6.425,10.4919
6.430,8.89893
6.435,7.4585
6.440,3.87573
6.445,0.109863
6.450,-0.56763
6.455,0.793457
6.460,2.92358
6.465,3.63159
6.470,1.70288
6.475,0.079346
6.480,0.415039
6.485,2.11182
6.490,4.02222
6.495,5.02319
6.500,4.76685
6.505,3.50952
6.510,3.23486
6.515,2.63062
6.520,2.33765
6.525,2.36816
6.530,2.4231
6.535,3.21655
6.540,3.24707
6.545,2.67944
6.550,2.17285
6.555,2.2522
6.560,2.47192
6.565,3.6377
6.570,6.19507
6.575,6.87866
6.580,5.83496
6.585,8.47778
6.590,6.86035
6.595,1.12915
6.600,-4.61426
6.605,-3.39966
6.610,-0.84229
6.615,0.018311
6.620,-0.95825
6.625,-7.8186
6.630,-12.0056
6.635,-10.3333
6.640,-10.7788
6.645,-13.385
6.650,-15.0269
6.655,-13.1592
6.660,-8.92334
6.665,-8.3374
6.670,-10.8887
6.675,-11.9751
6.680,-11.4441
6.685,-10.0098
6.690,-10.8398
6.695,-12.3352
6.700,-12.5061
6.705,-11.4563
6.710,-10.26
6.715,-10.6262
6.720,-11.6394
6.725,-11.145
6.730,-9.61914
6.735,-7.91626
6.740,-7.22656
6.745,-8.55713
6.750,-10.675
6.755,-12.3718
6.760,-14.5203
6.765,-15.1917
6.770,-15.4663
6.775,-15.9668
6.780,-15.033
6.785,-13.9526
6.790,-13.1165
6.795,-12.3535
6.800,-13.2202
6.805,-14.7461
6.810,-15.4358
6.815,-14.3127
6.820,-11.7859
6.825,-9.01489
6.830,-8.82568
6.835,-10.5408
6.840,-12.5916
6.845,-14.3066
6.850,-14.3005
6.855,-9.96704
6.860,-10.5957
6.865,-17.6514
6.870,-18.5303
6.875,-13.1958
6.880,-7.4585
6.885,-3.28979
6.890,-6.97632
6.895,-11.6516
6.900,-9.91821
6.905,-6.34766
6.910,-5.68237
6.915,-7.25708
6.920,-7.99561
6.925,-5.53589
6.930,-2.99683
6.935,-3.60718
6.940,-6.36597
6.945,-6.72607
6.950,-5.16357
6.955,-6.01196
6.960,-6.69556
6.965,-6.53687
6.970,-6.39038
6.975,-8.27637
6.980,-10.7239
6.985,-12.4878
6.990,-12.2192
6.995,-11.0535
7.000,-11.8896
7.005,-14.2273
7.010,-15.1367
7.015,-12.2375
7.020,-8.1543
7.025,-5.34058
7.030,-6.20117
7.035,-9.51538
7.040,-11.8713
7.045,-12.0728
7.050,-9.90601
7.055,-7.26318
7.060,-5.76172
7.065,-4.01611
7.070,-2.56958
7.075,-1.98364
7.080,-0.49439
7.085,1.77612
7.090,4.27856
7.095,4.71191
7.100,3.125
7.105,0.238037
7.110,-1.79443
7.115,-1.36108
7.120,0.22583
7.125,2.22778
7.130,2.85645
7.135,3.37524
7.140,2.94189
7.145,2.40479
7.150,3.72314
7.155,4.73633
7.160,6.61011
7.165,6.9397
7.170,6.04248
7.175,6.06079
7.180,5.12695
7.185,2.89917
7.190,1.3855
7.195,1.28174
7.200,0.756836
7.205,1.96533
7.210,3.41797
7.215,3.19824
7.220,1.96533
7.225,-0.74463
7.230,-0.19531
7.235,3.77197
7.240,8.20923
7.245,12.5122
7.250,15.4907
7.255,18.3472
7.260,21.8567
7.265,24.5483
7.270,25.2014
7.275,24.4202
7.280,25.5615
7.285,27.6611
7.290,29.0466
7.295,28.1555
7.300,25.9949
7.305,24.939
7.310,23.8281
7.315,22.0703
7.320,19.7632
7.325,17.4927
7.330,17.4377
7.335,19.1589
7.340,20.9229
7.345,22.4548
7.350,23.053
7.355,23.4802
7.360,24.2676
7.365,24.3469
7.370,22.7722
7.375,20.3674
7.380,19.0735
7.385,19.7327
7.390,21.6125
7.395,22.9248
7.400,23.7793
7.405,21.9482
7.410,20.7703
7.415,19.5923
7.420,18.8538
7.425,19.519
